count	distance	tp
624	0.000136486163715153	-376	acceptor
625	0.000157812126795646	-375	acceptor
626	0.000183403282492237	-374	acceptor
627	0.000187668475108336	-373	acceptor
628	0.000196198860340533	-372	acceptor
629	0.000183403282492237	-371	acceptor
630	0.00017487289726004	-370	acceptor
631	0.000157812126795646	-369	acceptor
632	0.000140751356331252	-368	acceptor
633	0.000136486163715153	-367	acceptor
634	0.000153546934179548	-366	acceptor
635	0.000179138089876139	-365	acceptor
636	0.000191933667724434	-364	acceptor
637	0.00017487289726004	-363	acceptor
638	0.000166342512027843	-362	acceptor
639	0.000166342512027843	-361	acceptor
640	0.00014501654894735	-360	acceptor
641	0.00014501654894735	-359	acceptor
642	0.000140751356331252	-358	acceptor
643	0.000162077319411745	-357	acceptor
644	0.000157812126795646	-356	acceptor
645	0.000170607704643942	-355	acceptor
646	0.000179138089876139	-354	acceptor
647	0.000183403282492237	-353	acceptor
648	0.00020472924557273	-352	acceptor
649	0.000191933667724434	-351	acceptor
650	0.00023458559388542	-350	acceptor
651	0.000230320401269321	-349	acceptor
652	0.00023458559388542	-348	acceptor
653	0.000217524823421026	-347	acceptor
654	0.000208994438188829	-346	acceptor
655	0.00023458559388542	-345	acceptor
656	0.000221790016037124	-344	acceptor
657	0.000213259630804927	-343	acceptor
658	0.000200464052956632	-342	acceptor
659	0.000213259630804927	-341	acceptor
660	0.000200464052956632	-340	acceptor
661	0.000213259630804927	-339	acceptor
662	0.000208994438188829	-338	acceptor
663	0.000221790016037124	-337	acceptor
664	0.000226055208653223	-336	acceptor
665	0.000221790016037124	-335	acceptor
666	0.000221790016037124	-334	acceptor
667	0.000208994438188829	-333	acceptor
668	0.000217524823421026	-332	acceptor
669	0.00020472924557273	-331	acceptor
670	0.000230320401269321	-330	acceptor
671	0.000247381171733715	-329	acceptor
672	0.000255911556965913	-328	acceptor
673	0.000243115979117617	-327	acceptor
674	0.000247381171733715	-326	acceptor
675	0.000268707134814208	-325	acceptor
676	0.000251646364349814	-324	acceptor
677	0.000243115979117617	-323	acceptor
678	0.00023458559388542	-322	acceptor
679	0.000226055208653223	-321	acceptor
680	0.000221790016037124	-320	acceptor
681	0.000217524823421026	-319	acceptor
682	0.000230320401269321	-318	acceptor
683	0.000226055208653223	-317	acceptor
684	0.000255911556965913	-316	acceptor
685	0.000298563483126898	-315	acceptor
686	0.000315624253591292	-314	acceptor
687	0.000319889446207391	-313	acceptor
688	0.000319889446207391	-312	acceptor
689	0.000345480601903982	-311	acceptor
690	0.000332685024055686	-310	acceptor
691	0.000311359060975194	-309	acceptor
692	0.000281502712662504	-308	acceptor
693	0.000272972327430307	-307	acceptor
694	0.000281502712662504	-306	acceptor
695	0.000272972327430307	-305	acceptor
696	0.000277237520046405	-304	acceptor
697	0.000294298290510799	-303	acceptor
698	0.000290033097894701	-302	acceptor
699	0.000298563483126898	-301	acceptor
700	0.000290033097894701	-300	acceptor
701	0.000290033097894701	-299	acceptor
702	0.000290033097894701	-298	acceptor
703	0.000311359060975194	-297	acceptor
704	0.000358276179752278	-296	acceptor
705	0.000354010987136179	-295	acceptor
706	0.000354010987136179	-294	acceptor
707	0.000332685024055686	-293	acceptor
708	0.00037960214283277	-292	acceptor
709	0.000366806564984475	-291	acceptor
710	0.000354010987136179	-290	acceptor
711	0.000371071757600573	-289	acceptor
712	0.000362541372368376	-288	acceptor
713	0.000375336950216672	-287	acceptor
714	0.000349745794520081	-286	acceptor
715	0.000354010987136179	-285	acceptor
716	0.000358276179752278	-284	acceptor
717	0.000362541372368376	-283	acceptor
718	0.000383867335448869	-282	acceptor
719	0.000383867335448869	-281	acceptor
720	0.000396662913297165	-280	acceptor
721	0.000371071757600573	-279	acceptor
722	0.000362541372368376	-278	acceptor
723	0.000332685024055686	-277	acceptor
724	0.000341215409287883	-276	acceptor
725	0.000366806564984475	-275	acceptor
726	0.000345480601903982	-274	acceptor
727	0.000349745794520081	-273	acceptor
728	0.000324154638823489	-272	acceptor
729	0.000358276179752278	-271	acceptor
730	0.000354010987136179	-270	acceptor
731	0.000336950216671785	-269	acceptor
732	0.000362541372368376	-268	acceptor
733	0.000405193298529362	-267	acceptor
734	0.000447845224690347	-266	acceptor
735	0.000426519261609854	-265	acceptor
736	0.000417988876377657	-264	acceptor
737	0.000473436380386938	-263	acceptor
738	0.000503292728699628	-262	acceptor
739	0.000473436380386938	-261	acceptor
740	0.000481966765619135	-260	acceptor
741	0.000520353499164022	-259	acceptor
742	0.000511823113931825	-258	acceptor
743	0.000456375609922544	-257	acceptor
744	0.000413723683761559	-256	acceptor
745	0.00040945849114546	-255	acceptor
746	0.00043931483945815	-254	acceptor
747	0.000405193298529362	-253	acceptor
748	0.000405193298529362	-252	acceptor
749	0.000388132528064967	-251	acceptor
750	0.000426519261609854	-250	acceptor
751	0.000426519261609854	-249	acceptor
752	0.000396662913297165	-248	acceptor
753	0.000426519261609854	-247	acceptor
754	0.00046917118777084	-246	acceptor
755	0.000520353499164022	-245	acceptor
756	0.000503292728699628	-244	acceptor
757	0.000537414269628416	-243	acceptor
758	0.000563005425325008	-242	acceptor
759	0.000571535810557205	-241	acceptor
760	0.000601392158869895	-240	acceptor
761	0.000631248507182584	-239	acceptor
762	0.000639778892414781	-238	acceptor
763	0.000639778892414781	-237	acceptor
764	0.000635513699798683	-236	acceptor
765	0.000626983314566486	-235	acceptor
766	0.000571535810557205	-234	acceptor
767	0.000567270617941106	-233	acceptor
768	0.000601392158869895	-232	acceptor
769	0.00061418773671819	-231	acceptor
770	0.00061418773671819	-230	acceptor
771	0.000592861773637697	-229	acceptor
772	0.000592861773637697	-228	acceptor
773	0.000558740232708909	-227	acceptor
774	0.000541679462244515	-226	acceptor
775	0.000524618691780121	-225	acceptor
776	0.000511823113931825	-224	acceptor
777	0.000545944654860613	-223	acceptor
778	0.000622718121950387	-222	acceptor
779	0.000592861773637697	-221	acceptor
780	0.000545944654860613	-220	acceptor
781	0.000571535810557205	-219	acceptor
782	0.0005843313884055	-218	acceptor
783	0.000592861773637697	-217	acceptor
784	0.000563005425325008	-216	acceptor
785	0.000626983314566486	-215	acceptor
786	0.000618452929334289	-214	acceptor
787	0.000601392158869895	-213	acceptor
788	0.000588596581021599	-212	acceptor
789	0.000554475040092811	-211	acceptor
790	0.00049902753608353	-210	acceptor
791	0.000430784454225953	-209	acceptor
792	0.000422254068993756	-208	acceptor
793	0.000400928105913263	-207	acceptor
794	0.000400928105913263	-206	acceptor
795	0.000392397720681066	-205	acceptor
796	0.000371071757600573	-204	acceptor
797	0.00037960214283277	-203	acceptor
798	0.000400928105913263	-202	acceptor
799	0.000388132528064967	-201	acceptor
800	0.00037960214283277	-200	acceptor
801	0.000366806564984475	-199	acceptor
802	0.000426519261609854	-198	acceptor
803	0.00043931483945815	-197	acceptor
804	0.000435049646842051	-196	acceptor
805	0.000430784454225953	-195	acceptor
806	0.000413723683761559	-194	acceptor
807	0.000413723683761559	-193	acceptor
808	0.000405193298529362	-192	acceptor
809	0.000371071757600573	-191	acceptor
810	0.000400928105913263	-190	acceptor
811	0.00040945849114546	-189	acceptor
812	0.000405193298529362	-188	acceptor
813	0.000443580032074248	-187	acceptor
814	0.000426519261609854	-186	acceptor
815	0.000460640802538643	-185	acceptor
816	0.000447845224690347	-184	acceptor
817	0.000460640802538643	-183	acceptor
818	0.000524618691780121	-182	acceptor
819	0.000545944654860613	-181	acceptor
820	0.000601392158869895	-180	acceptor
821	0.00064404408503088	-179	acceptor
822	0.000665370048111373	-178	acceptor
823	0.000686696011191865	-177	acceptor
824	0.000661104855495274	-176	acceptor
825	0.000631248507182584	-175	acceptor
826	0.0005843313884055	-174	acceptor
827	0.000563005425325008	-173	acceptor
828	0.000516088306547924	-172	acceptor
829	0.000477701573003037	-171	acceptor
830	0.000460640802538643	-170	acceptor
831	0.000460640802538643	-169	acceptor
832	0.000426519261609854	-168	acceptor
833	0.000400928105913263	-167	acceptor
834	0.000443580032074248	-166	acceptor
835	0.000435049646842051	-165	acceptor
836	0.00043931483945815	-164	acceptor
837	0.000400928105913263	-163	acceptor
838	0.000435049646842051	-162	acceptor
839	0.000430784454225953	-161	acceptor
840	0.000396662913297165	-160	acceptor
841	0.000422254068993756	-159	acceptor
842	0.000417988876377657	-158	acceptor
843	0.000447845224690347	-157	acceptor
844	0.000435049646842051	-156	acceptor
845	0.000435049646842051	-155	acceptor
846	0.000435049646842051	-154	acceptor
847	0.000422254068993756	-153	acceptor
848	0.000435049646842051	-152	acceptor
849	0.000435049646842051	-151	acceptor
850	0.000452110417306446	-150	acceptor
851	0.000443580032074248	-149	acceptor
852	0.000452110417306446	-148	acceptor
853	0.000486231958235234	-147	acceptor
854	0.000477701573003037	-146	acceptor
855	0.00046917118777084	-145	acceptor
856	0.000452110417306446	-144	acceptor
857	0.000452110417306446	-143	acceptor
858	0.00043931483945815	-142	acceptor
859	0.00037960214283277	-141	acceptor
860	0.000336950216671785	-140	acceptor
861	0.000307093868359095	-139	acceptor
862	0.000290033097894701	-138	acceptor
863	0.000281502712662504	-137	acceptor
864	0.000298563483126898	-136	acceptor
865	0.000302828675742997	-135	acceptor
866	0.000298563483126898	-134	acceptor
867	0.000315624253591292	-133	acceptor
868	0.000307093868359095	-132	acceptor
869	0.000319889446207391	-131	acceptor
870	0.000298563483126898	-130	acceptor
871	0.000345480601903982	-129	acceptor
872	0.000392397720681066	-128	acceptor
873	0.000375336950216672	-127	acceptor
874	0.000388132528064967	-126	acceptor
875	0.000388132528064967	-125	acceptor
876	0.000375336950216672	-124	acceptor
877	0.000324154638823489	-123	acceptor
878	0.000277237520046405	-122	acceptor
879	0.000298563483126898	-121	acceptor
880	0.000277237520046405	-120	acceptor
881	0.00026444194219811	-119	acceptor
882	0.000290033097894701	-118	acceptor
883	0.000311359060975194	-117	acceptor
884	0.000371071757600573	-116	acceptor
885	0.000396662913297165	-115	acceptor
886	0.000443580032074248	-114	acceptor
887	0.000473436380386938	-113	acceptor
888	0.00046917118777084	-112	acceptor
889	0.00046917118777084	-111	acceptor
890	0.000443580032074248	-110	acceptor
891	0.000422254068993756	-109	acceptor
892	0.00040945849114546	-108	acceptor
893	0.000396662913297165	-107	acceptor
894	0.000371071757600573	-106	acceptor
895	0.000366806564984475	-105	acceptor
896	0.000366806564984475	-104	acceptor
897	0.000366806564984475	-103	acceptor
898	0.000405193298529362	-102	acceptor
899	0.000430784454225953	-101	acceptor
900	0.000486231958235234	-100	acceptor
901	0.000511823113931825	-99	acceptor
902	0.000516088306547924	-98	acceptor
903	0.000550209847476712	-97	acceptor
904	0.000541679462244515	-96	acceptor
905	0.000575801003173303	-95	acceptor
906	0.000571535810557205	-94	acceptor
907	0.000622718121950387	-93	acceptor
908	0.000656839662879176	-92	acceptor
909	0.000695226396424062	-91	acceptor
910	0.000686696011191865	-90	acceptor
911	0.000656839662879176	-89	acceptor
912	0.000678165625959668	-88	acceptor
913	0.000656839662879176	-87	acceptor
914	0.00061418773671819	-86	acceptor
915	0.000580066195789402	-85	acceptor
916	0.000563005425325008	-84	acceptor
917	0.000554475040092811	-83	acceptor
918	0.000516088306547924	-82	acceptor
919	0.000490497150851332	-81	acceptor
920	0.000507557921315727	-80	acceptor
921	0.000520353499164022	-79	acceptor
922	0.000550209847476712	-78	acceptor
923	0.000537414269628416	-77	acceptor
924	0.000554475040092811	-76	acceptor
925	0.000528883884396219	-75	acceptor
926	0.000503292728699628	-74	acceptor
927	0.000435049646842051	-73	acceptor
928	0.000388132528064967	-72	acceptor
929	0.000375336950216672	-71	acceptor
930	0.000388132528064967	-70	acceptor
931	0.000400928105913263	-69	acceptor
932	0.000400928105913263	-68	acceptor
933	0.000422254068993756	-67	acceptor
934	0.00040945849114546	-66	acceptor
935	0.000396662913297165	-65	acceptor
936	0.00037960214283277	-64	acceptor
937	0.00040945849114546	-63	acceptor
938	0.000435049646842051	-62	acceptor
939	0.000422254068993756	-61	acceptor
940	0.000477701573003037	-60	acceptor
941	0.00049902753608353	-59	acceptor
942	0.000460640802538643	-58	acceptor
943	0.000464905995154741	-57	acceptor
944	0.00043931483945815	-56	acceptor
945	0.000490497150851332	-55	acceptor
946	0.000503292728699628	-54	acceptor
947	0.000541679462244515	-53	acceptor
948	0.000580066195789402	-52	acceptor
949	0.000575801003173303	-51	acceptor
950	0.000708021974272358	-50	acceptor
951	0.000797591019210428	-49	acceptor
952	0.000835977752755314	-48	acceptor
953	0.000921281605077285	-47	acceptor
954	0.000985259494318763	-46	acceptor
955	0.00102364622786365	-45	acceptor
956	0.00103217661309585	-44	acceptor
957	0.00108762411710513	-43	acceptor
958	0.0011729279694271	-42	acceptor
959	0.00131367932575835	-41	acceptor
960	0.0014757566451701	-40	acceptor
961	0.00159944723103695	-39	acceptor
962	0.00169754666120722	-38	acceptor
963	0.00178285051352919	-37	acceptor
964	0.00182550243969018	-36	acceptor
965	0.00177432012829699	-35	acceptor
966	0.00173593339475211	-34	acceptor
967	0.00184256321015457	-33	acceptor
968	0.00189374552154775	-32	acceptor
969	0.00189374552154775	-31	acceptor
970	0.0020600880335756	-30	acceptor
971	0.00224349131606783	-29	acceptor
972	0.00242262940594397	-28	acceptor
973	0.00260603268843621	-27	acceptor
974	0.00285341386016993	-26	acceptor
975	0.00336097178148565	-25	acceptor
976	0.00390265124373017	-24	acceptor
977	0.00461067321800252	-23	acceptor
978	0.00539120346674856	-22	acceptor
979	0.00699065069778551	-21	acceptor
980	0.00873511447776982	-20	acceptor
981	0.00993363360289351	-19	acceptor
982	0.0107440201999522	-18	acceptor
983	0.0119126829767632	-17	acceptor
984	0.0173166820213601	-16	acceptor
985	0.0287729893882008	-15	acceptor
986	0.0493781349165728	-14	acceptor
987	0.0722864844576381	-13	acceptor
988	0.0877094209574504	-12	acceptor
989	0.09236701129423	-11	acceptor
990	0.0878842938547105	-10	acceptor
991	0.0767564063193094	-9	acceptor
992	0.0558740232708909	-8	acceptor
993	0.0309354420445627	-7	acceptor
994	0.013721124645989	-6	acceptor
995	0.0067219435629713	-5	acceptor
996	0.00455949090660934	-4	acceptor
997	0.00207714880403999	-3	acceptor
998	1.27955778482956e-05	-2	acceptor
999	4.26519261609854e-06	-1	acceptor
1000	1.27955778482956e-05	0	acceptor
1001	2.55911556965913e-05	1	acceptor
1002	2.98563483126898e-05	2	acceptor
1003	3.41215409287883e-05	3	acceptor
1004	3.83867335448869e-05	4	acceptor
1005	4.6917118777084e-05	5	acceptor
1006	3.41215409287883e-05	6	acceptor
1007	2.55911556965913e-05	7	acceptor
1008	2.98563483126898e-05	8	acceptor
1009	3.41215409287883e-05	9	acceptor
1010	4.26519261609854e-05	10	acceptor
1011	4.6917118777084e-05	11	acceptor
1012	5.54475040092811e-05	12	acceptor
1013	6.39778892414781e-05	13	acceptor
1014	7.25082744736752e-05	14	acceptor
1015	8.10386597058723e-05	15	acceptor
1016	8.53038523219709e-05	16	acceptor
1017	7.67734670897738e-05	17	acceptor
1018	6.82430818575767e-05	18	acceptor
1019	5.54475040092811e-05	19	acceptor
1020	3.83867335448869e-05	20	acceptor
1021	2.13259630804927e-05	21	acceptor
1022	4.26519261609854e-06	22	acceptor
1023	0	23	acceptor
1024	0	24	acceptor
1025	4.26519261609854e-06	25	acceptor
1026	2.13259630804927e-05	26	acceptor
1027	2.55911556965913e-05	27	acceptor
1028	3.41215409287883e-05	28	acceptor
1029	4.6917118777084e-05	29	acceptor
1030	5.54475040092811e-05	30	acceptor
1031	5.97126966253796e-05	31	acceptor
1032	5.54475040092811e-05	32	acceptor
1033	5.97126966253796e-05	33	acceptor
1034	5.97126966253796e-05	34	acceptor
1035	5.54475040092811e-05	35	acceptor
1036	6.39778892414781e-05	36	acceptor
1037	6.39778892414781e-05	37	acceptor
1038	5.97126966253796e-05	38	acceptor
1039	5.11823113931825e-05	39	acceptor
1040	6.39778892414781e-05	40	acceptor
1041	6.39778892414781e-05	41	acceptor
1042	5.11823113931825e-05	42	acceptor
1043	6.39778892414781e-05	43	acceptor
1044	6.82430818575767e-05	44	acceptor
1045	8.10386597058723e-05	45	acceptor
1046	8.53038523219709e-05	46	acceptor
1047	8.10386597058723e-05	47	acceptor
1048	8.95690449380694e-05	48	acceptor
1049	7.67734670897738e-05	49	acceptor
1050	7.25082744736752e-05	50	acceptor
1051	6.82430818575767e-05	51	acceptor
1052	4.26519261609854e-05	52	acceptor
1053	5.11823113931825e-05	53	acceptor
1054	4.6917118777084e-05	54	acceptor
1055	5.11823113931825e-05	55	acceptor
1056	6.39778892414781e-05	56	acceptor
1057	7.25082744736752e-05	57	acceptor
1058	7.67734670897738e-05	58	acceptor
1059	8.10386597058723e-05	59	acceptor
1060	9.80994301702665e-05	60	acceptor
1061	9.80994301702665e-05	61	acceptor
1062	0.000102364622786365	62	acceptor
1063	0.000115160200634661	63	acceptor
1064	0.000132220971099055	64	acceptor
1065	0.000132220971099055	65	acceptor
1066	0.000132220971099055	66	acceptor
1067	0.00014501654894735	67	acceptor
1068	0.00014501654894735	68	acceptor
1069	0.00014501654894735	69	acceptor
1070	0.00014501654894735	70	acceptor
1071	0.000166342512027843	71	acceptor
1072	0.000187668475108336	72	acceptor
1073	0.000213259630804927	73	acceptor
1074	0.000213259630804927	74	acceptor
1075	0.00020472924557273	75	acceptor
1076	0.000230320401269321	76	acceptor
1077	0.000230320401269321	77	acceptor
1078	0.000221790016037124	78	acceptor
1079	0.00017487289726004	79	acceptor
1080	0.000170607704643942	80	acceptor
1081	0.000183403282492237	81	acceptor
1082	0.000162077319411745	82	acceptor
1083	0.000140751356331252	83	acceptor
1084	0.000157812126795646	84	acceptor
1085	0.000179138089876139	85	acceptor
1086	0.000208994438188829	86	acceptor
1087	0.000208994438188829	87	acceptor
1088	0.000230320401269321	88	acceptor
1089	0.000247381171733715	89	acceptor
1090	0.000251646364349814	90	acceptor
1091	0.000281502712662504	91	acceptor
1092	0.000285767905278602	92	acceptor
1093	0.000281502712662504	93	acceptor
1094	0.000268707134814208	94	acceptor
1095	0.000260176749582011	95	acceptor
1096	0.000260176749582011	96	acceptor
1097	0.00023458559388542	97	acceptor
1098	0.000221790016037124	98	acceptor
1099	0.000226055208653223	99	acceptor
1100	0.000247381171733715	100	acceptor
1101	0.000255911556965913	101	acceptor
1102	0.00026444194219811	102	acceptor
1103	0.000277237520046405	103	acceptor
1104	0.000290033097894701	104	acceptor
1105	0.000328419831439588	105	acceptor
1106	0.000371071757600573	106	acceptor
1107	0.000456375609922544	107	acceptor
1108	0.000494762343467431	108	acceptor
1109	0.000528883884396219	109	acceptor
1110	0.000541679462244515	110	acceptor
1111	0.000575801003173303	111	acceptor
1112	0.000541679462244515	112	acceptor
1113	0.000494762343467431	113	acceptor
1114	0.000456375609922544	114	acceptor
1115	0.000435049646842051	115	acceptor
1116	0.000452110417306446	116	acceptor
1117	0.00046917118777084	117	acceptor
1118	0.000494762343467431	118	acceptor
1119	0.000520353499164022	119	acceptor
1120	0.000533149077012318	120	acceptor
1121	0.000567270617941106	121	acceptor
1122	0.000563005425325008	122	acceptor
1123	0.000503292728699628	123	acceptor
1124	0.000452110417306446	124	acceptor
1125	0.000405193298529362	125	acceptor
1126	0.000396662913297165	126	acceptor
1127	0.000417988876377657	127	acceptor
1128	0.000435049646842051	128	acceptor
1129	0.00043931483945815	129	acceptor
1130	0.000435049646842051	130	acceptor
1131	0.000460640802538643	131	acceptor
1132	0.000460640802538643	132	acceptor
1133	0.000405193298529362	133	acceptor
1134	0.000405193298529362	134	acceptor
1135	0.000405193298529362	135	acceptor
1136	0.000460640802538643	136	acceptor
1137	0.000452110417306446	137	acceptor
1138	0.000473436380386938	138	acceptor
1139	0.000473436380386938	139	acceptor
1140	0.000435049646842051	140	acceptor
1141	0.000447845224690347	141	acceptor
1142	0.000452110417306446	142	acceptor
1143	0.000447845224690347	143	acceptor
1144	0.000422254068993756	144	acceptor
1145	0.000413723683761559	145	acceptor
1146	0.000426519261609854	146	acceptor
1147	0.000405193298529362	147	acceptor
1148	0.000375336950216672	148	acceptor
1149	0.00037960214283277	149	acceptor
1150	0.000375336950216672	150	acceptor
1151	0.00037960214283277	151	acceptor
1152	0.000396662913297165	152	acceptor
1153	0.000413723683761559	153	acceptor
1154	0.000430784454225953	154	acceptor
1155	0.00043931483945815	155	acceptor
1156	0.000486231958235234	156	acceptor
1157	0.000592861773637697	157	acceptor
1158	0.000601392158869895	158	acceptor
1159	0.000626983314566486	159	acceptor
1160	0.000639778892414781	160	acceptor
1161	0.000622718121950387	161	acceptor
1162	0.000571535810557205	162	acceptor
1163	0.000486231958235234	163	acceptor
1164	0.000456375609922544	164	acceptor
1165	0.000422254068993756	165	acceptor
1166	0.000422254068993756	166	acceptor
1167	0.000456375609922544	167	acceptor
1168	0.000524618691780121	168	acceptor
1169	0.000511823113931825	169	acceptor
1170	0.00049902753608353	170	acceptor
1171	0.000507557921315727	171	acceptor
1172	0.00049902753608353	172	acceptor
1173	0.00049902753608353	173	acceptor
1174	0.000481966765619135	174	acceptor
1175	0.000533149077012318	175	acceptor
1176	0.000575801003173303	176	acceptor
1177	0.00064404408503088	177	acceptor
1178	0.000661104855495274	178	acceptor
1179	0.000635513699798683	179	acceptor
1180	0.000575801003173303	180	acceptor
1181	0.000550209847476712	181	acceptor
1182	0.000533149077012318	182	acceptor
1183	0.000447845224690347	183	acceptor
1184	0.000426519261609854	184	acceptor
1185	0.00043931483945815	185	acceptor
1186	0.000477701573003037	186	acceptor
1187	0.000486231958235234	187	acceptor
1188	0.000524618691780121	188	acceptor
1189	0.000524618691780121	189	acceptor
1190	0.000554475040092811	190	acceptor
1191	0.000563005425325008	191	acceptor
1192	0.000563005425325008	192	acceptor
1193	0.000537414269628416	193	acceptor
1194	0.000460640802538643	194	acceptor
1195	0.000460640802538643	195	acceptor
1196	0.000460640802538643	196	acceptor
1197	0.00049902753608353	197	acceptor
1198	0.000528883884396219	198	acceptor
1199	0.000528883884396219	199	acceptor
1200	0.000588596581021599	200	acceptor
1201	0.000597126966253796	201	acceptor
1202	0.000575801003173303	202	acceptor
1203	0.000490497150851332	203	acceptor
1204	0.000452110417306446	204	acceptor
1205	0.00043931483945815	205	acceptor
1206	0.000443580032074248	206	acceptor
1207	0.000494762343467431	207	acceptor
1208	0.00049902753608353	208	acceptor
1209	0.000550209847476712	209	acceptor
1210	0.000580066195789402	210	acceptor
1211	0.000626983314566486	211	acceptor
1212	0.0005843313884055	212	acceptor
1213	0.000571535810557205	213	acceptor
1214	0.000524618691780121	214	acceptor
1215	0.000486231958235234	215	acceptor
1216	0.000477701573003037	216	acceptor
1217	0.000460640802538643	217	acceptor
1218	0.000511823113931825	218	acceptor
1219	0.000490497150851332	219	acceptor
1220	0.000537414269628416	220	acceptor
