count	distance	tp
597	7.63941940412529e-05	-403	acceptor
598	7.63941940412529e-05	-402	acceptor
599	6.54807377496453e-05	-401	acceptor
600	4.36538251664302e-05	-400	acceptor
601	4.9110553312234e-05	-399	acceptor
602	5.45672814580378e-05	-398	acceptor
603	6.54807377496453e-05	-397	acceptor
604	7.63941940412529e-05	-396	acceptor
605	8.18509221870566e-05	-395	acceptor
606	8.73076503328604e-05	-394	acceptor
607	9.27643784786642e-05	-393	acceptor
608	8.73076503328604e-05	-392	acceptor
609	8.73076503328604e-05	-391	acceptor
610	8.73076503328604e-05	-390	acceptor
611	7.63941940412529e-05	-389	acceptor
612	7.63941940412529e-05	-388	acceptor
613	7.63941940412529e-05	-387	acceptor
614	7.63941940412529e-05	-386	acceptor
615	7.63941940412529e-05	-385	acceptor
616	7.09374658954491e-05	-384	acceptor
617	8.73076503328604e-05	-383	acceptor
618	9.8221106624468e-05	-382	acceptor
619	9.8221106624468e-05	-381	acceptor
620	0.000109134562916076	-380	acceptor
621	0.000103677834770272	-379	acceptor
622	9.8221106624468e-05	-378	acceptor
623	9.8221106624468e-05	-377	acceptor
624	7.09374658954491e-05	-376	acceptor
625	6.00240096038415e-05	-375	acceptor
626	6.00240096038415e-05	-374	acceptor
627	5.45672814580378e-05	-373	acceptor
628	5.45672814580378e-05	-372	acceptor
629	5.45672814580378e-05	-371	acceptor
630	6.00240096038415e-05	-370	acceptor
631	6.00240096038415e-05	-369	acceptor
632	6.00240096038415e-05	-368	acceptor
633	4.9110553312234e-05	-367	acceptor
634	4.9110553312234e-05	-366	acceptor
635	5.45672814580378e-05	-365	acceptor
636	6.00240096038415e-05	-364	acceptor
637	6.00240096038415e-05	-363	acceptor
638	7.63941940412529e-05	-362	acceptor
639	8.73076503328604e-05	-361	acceptor
640	0.000125504747353487	-360	acceptor
641	0.000114591291061879	-359	acceptor
642	0.000103677834770272	-358	acceptor
643	0.000114591291061879	-357	acceptor
644	0.000120048019207683	-356	acceptor
645	0.000120048019207683	-355	acceptor
646	0.000120048019207683	-354	acceptor
647	0.000103677834770272	-353	acceptor
648	0.000109134562916076	-352	acceptor
649	0.000120048019207683	-351	acceptor
650	0.000114591291061879	-350	acceptor
651	0.000114591291061879	-349	acceptor
652	9.8221106624468e-05	-348	acceptor
653	0.000109134562916076	-347	acceptor
654	9.27643784786642e-05	-346	acceptor
655	0.000103677834770272	-345	acceptor
656	0.000109134562916076	-344	acceptor
657	0.000120048019207683	-343	acceptor
658	0.000125504747353487	-342	acceptor
659	0.000141874931790898	-341	acceptor
660	0.000141874931790898	-340	acceptor
661	0.000147331659936702	-339	acceptor
662	0.000147331659936702	-338	acceptor
663	0.000130961475499291	-337	acceptor
664	0.000136418203645094	-336	acceptor
665	0.000125504747353487	-335	acceptor
666	0.000114591291061879	-334	acceptor
667	9.8221106624468e-05	-333	acceptor
668	9.27643784786642e-05	-332	acceptor
669	8.73076503328604e-05	-331	acceptor
670	0.000103677834770272	-330	acceptor
671	8.73076503328604e-05	-329	acceptor
672	9.27643784786642e-05	-328	acceptor
673	0.000103677834770272	-327	acceptor
674	9.8221106624468e-05	-326	acceptor
675	0.000114591291061879	-325	acceptor
676	0.000103677834770272	-324	acceptor
677	0.000103677834770272	-323	acceptor
678	0.000114591291061879	-322	acceptor
679	0.000109134562916076	-321	acceptor
680	9.8221106624468e-05	-320	acceptor
681	0.000114591291061879	-319	acceptor
682	0.000109134562916076	-318	acceptor
683	0.000120048019207683	-317	acceptor
684	0.000120048019207683	-316	acceptor
685	0.000103677834770272	-315	acceptor
686	0.000114591291061879	-314	acceptor
687	0.000141874931790898	-313	acceptor
688	0.000136418203645094	-312	acceptor
689	0.000130961475499291	-311	acceptor
690	0.00015824511622831	-310	acceptor
691	0.00015824511622831	-309	acceptor
692	0.000169158572519917	-308	acceptor
693	0.00015824511622831	-307	acceptor
694	0.000130961475499291	-306	acceptor
695	0.000136418203645094	-305	acceptor
696	0.000147331659936702	-304	acceptor
697	0.000136418203645094	-303	acceptor
698	0.000141874931790898	-302	acceptor
699	0.000141874931790898	-301	acceptor
700	0.000163701844374113	-300	acceptor
701	0.000174615300665721	-299	acceptor
702	0.00015824511622831	-298	acceptor
703	0.00015824511622831	-297	acceptor
704	0.000169158572519917	-296	acceptor
705	0.000147331659936702	-295	acceptor
706	0.00015824511622831	-294	acceptor
707	0.000152788388082506	-293	acceptor
708	0.000163701844374113	-292	acceptor
709	0.000180072028811525	-291	acceptor
710	0.000196442213248936	-290	acceptor
711	0.000180072028811525	-289	acceptor
712	0.00020189894139474	-288	acceptor
713	0.000190985485103132	-287	acceptor
714	0.00020189894139474	-286	acceptor
715	0.000196442213248936	-285	acceptor
716	0.000207355669540544	-284	acceptor
717	0.000196442213248936	-283	acceptor
718	0.000190985485103132	-282	acceptor
719	0.00020189894139474	-281	acceptor
720	0.000190985485103132	-280	acceptor
721	0.000174615300665721	-279	acceptor
722	0.000169158572519917	-278	acceptor
723	0.000163701844374113	-277	acceptor
724	0.000174615300665721	-276	acceptor
725	0.000180072028811525	-275	acceptor
726	0.000147331659936702	-274	acceptor
727	0.000152788388082506	-273	acceptor
728	0.000163701844374113	-272	acceptor
729	0.000169158572519917	-271	acceptor
730	0.000185528756957328	-270	acceptor
731	0.000163701844374113	-269	acceptor
732	0.000163701844374113	-268	acceptor
733	0.000185528756957328	-267	acceptor
734	0.000212812397686347	-266	acceptor
735	0.000185528756957328	-265	acceptor
736	0.000169158572519917	-264	acceptor
737	0.000136418203645094	-263	acceptor
738	0.000141874931790898	-262	acceptor
739	0.000152788388082506	-261	acceptor
740	0.000147331659936702	-260	acceptor
741	0.000125504747353487	-259	acceptor
742	0.000169158572519917	-258	acceptor
743	0.000218269125832151	-257	acceptor
744	0.000218269125832151	-256	acceptor
745	0.000212812397686347	-255	acceptor
746	0.000180072028811525	-254	acceptor
747	0.000190985485103132	-253	acceptor
748	0.000207355669540544	-252	acceptor
749	0.000190985485103132	-251	acceptor
750	0.000190985485103132	-250	acceptor
751	0.000218269125832151	-249	acceptor
752	0.000223725853977955	-248	acceptor
753	0.000267379679144385	-247	acceptor
754	0.000256466222852777	-246	acceptor
755	0.000229182582123759	-245	acceptor
756	0.00020189894139474	-244	acceptor
757	0.000152788388082506	-243	acceptor
758	0.000152788388082506	-242	acceptor
759	0.000147331659936702	-241	acceptor
760	0.000114591291061879	-240	acceptor
761	0.000141874931790898	-239	acceptor
762	0.000152788388082506	-238	acceptor
763	0.000174615300665721	-237	acceptor
764	0.000190985485103132	-236	acceptor
765	0.000152788388082506	-235	acceptor
766	0.000180072028811525	-234	acceptor
767	0.000196442213248936	-233	acceptor
768	0.00020189894139474	-232	acceptor
769	0.000212812397686347	-231	acceptor
770	0.000207355669540544	-230	acceptor
771	0.000218269125832151	-229	acceptor
772	0.000251009494706974	-228	acceptor
773	0.00024555276656117	-227	acceptor
774	0.000267379679144385	-226	acceptor
775	0.000251009494706974	-225	acceptor
776	0.000251009494706974	-224	acceptor
777	0.000256466222852777	-223	acceptor
778	0.000251009494706974	-222	acceptor
779	0.000261922950998581	-221	acceptor
780	0.00024555276656117	-220	acceptor
781	0.000234639310269562	-219	acceptor
782	0.00024555276656117	-218	acceptor
783	0.00024555276656117	-217	acceptor
784	0.000256466222852777	-216	acceptor
785	0.000278293135435993	-215	acceptor
786	0.000311033504310815	-214	acceptor
787	0.000321946960602423	-213	acceptor
788	0.000321946960602423	-212	acceptor
789	0.000343773873185638	-211	acceptor
790	0.000327403688748227	-210	acceptor
791	0.000321946960602423	-209	acceptor
792	0.000316490232456619	-208	acceptor
793	0.000300120048019208	-207	acceptor
794	0.000294663319873404	-206	acceptor
795	0.000272836407290189	-205	acceptor
796	0.000223725853977955	-204	acceptor
797	0.000240096038415366	-203	acceptor
798	0.000272836407290189	-202	acceptor
799	0.000278293135435993	-201	acceptor
800	0.000256466222852777	-200	acceptor
801	0.0002892065917276	-199	acceptor
802	0.000311033504310815	-198	acceptor
803	0.000338317145039834	-197	acceptor
804	0.00033286041689403	-196	acceptor
805	0.000338317145039834	-195	acceptor
806	0.000343773873185638	-194	acceptor
807	0.000343773873185638	-193	acceptor
808	0.000354687329477245	-192	acceptor
809	0.000349230601331442	-191	acceptor
810	0.00033286041689403	-190	acceptor
811	0.000376514242060461	-189	acceptor
812	0.000338317145039834	-188	acceptor
813	0.000321946960602423	-187	acceptor
814	0.00033286041689403	-186	acceptor
815	0.000321946960602423	-185	acceptor
816	0.000300120048019208	-184	acceptor
817	0.000300120048019208	-183	acceptor
818	0.000267379679144385	-182	acceptor
819	0.000261922950998581	-181	acceptor
820	0.000251009494706974	-180	acceptor
821	0.000267379679144385	-179	acceptor
822	0.000256466222852777	-178	acceptor
823	0.0002892065917276	-177	acceptor
824	0.000316490232456619	-176	acceptor
825	0.00033286041689403	-175	acceptor
826	0.000354687329477245	-174	acceptor
827	0.000360144057623049	-173	acceptor
828	0.000349230601331442	-172	acceptor
829	0.000343773873185638	-171	acceptor
830	0.000327403688748227	-170	acceptor
831	0.000316490232456619	-169	acceptor
832	0.000316490232456619	-168	acceptor
833	0.000371057513914657	-167	acceptor
834	0.000381970970206264	-166	acceptor
835	0.000381970970206264	-165	acceptor
836	0.00044745170795591	-164	acceptor
837	0.00044745170795591	-163	acceptor
838	0.000425624795372695	-162	acceptor
839	0.000414711339081087	-161	acceptor
840	0.000360144057623049	-160	acceptor
841	0.000381970970206264	-159	acceptor
842	0.000398341154643676	-158	acceptor
843	0.000305576776165011	-157	acceptor
844	0.000327403688748227	-156	acceptor
845	0.000354687329477245	-155	acceptor
846	0.000371057513914657	-154	acceptor
847	0.000392884426497872	-153	acceptor
848	0.000376514242060461	-152	acceptor
849	0.000343773873185638	-151	acceptor
850	0.000398341154643676	-150	acceptor
851	0.000403797882789479	-149	acceptor
852	0.000398341154643676	-148	acceptor
853	0.000392884426497872	-147	acceptor
854	0.000387427698352068	-146	acceptor
855	0.000360144057623049	-145	acceptor
856	0.000425624795372695	-144	acceptor
857	0.000441994979810106	-143	acceptor
858	0.000398341154643676	-142	acceptor
859	0.000425624795372695	-141	acceptor
860	0.000441994979810106	-140	acceptor
861	0.000420168067226891	-139	acceptor
862	0.000458365164247517	-138	acceptor
863	0.000392884426497872	-137	acceptor
864	0.000349230601331442	-136	acceptor
865	0.000381970970206264	-135	acceptor
866	0.000349230601331442	-134	acceptor
867	0.000321946960602423	-133	acceptor
868	0.000321946960602423	-132	acceptor
869	0.000311033504310815	-131	acceptor
870	0.000354687329477245	-130	acceptor
871	0.000343773873185638	-129	acceptor
872	0.000349230601331442	-128	acceptor
873	0.000360144057623049	-127	acceptor
874	0.000392884426497872	-126	acceptor
875	0.000414711339081087	-125	acceptor
876	0.000425624795372695	-124	acceptor
877	0.000392884426497872	-123	acceptor
878	0.000425624795372695	-122	acceptor
879	0.000414711339081087	-121	acceptor
880	0.000463821892393321	-120	acceptor
881	0.000425624795372695	-119	acceptor
882	0.000398341154643676	-118	acceptor
883	0.000398341154643676	-117	acceptor
884	0.000381970970206264	-116	acceptor
885	0.000343773873185638	-115	acceptor
886	0.000365600785768853	-114	acceptor
887	0.000376514242060461	-113	acceptor
888	0.000387427698352068	-112	acceptor
889	0.000409254610935283	-111	acceptor
890	0.000431081523518498	-110	acceptor
891	0.000441994979810106	-109	acceptor
892	0.000441994979810106	-108	acceptor
893	0.000420168067226891	-107	acceptor
894	0.000343773873185638	-106	acceptor
895	0.000321946960602423	-105	acceptor
896	0.000294663319873404	-104	acceptor
897	0.000261922950998581	-103	acceptor
898	0.00024555276656117	-102	acceptor
899	0.000251009494706974	-101	acceptor
900	0.000229182582123759	-100	acceptor
901	0.000240096038415366	-99	acceptor
902	0.000229182582123759	-98	acceptor
903	0.00024555276656117	-97	acceptor
904	0.00024555276656117	-96	acceptor
905	0.000240096038415366	-95	acceptor
906	0.000251009494706974	-94	acceptor
907	0.000283749863581796	-93	acceptor
908	0.000261922950998581	-92	acceptor
909	0.000316490232456619	-91	acceptor
910	0.000300120048019208	-90	acceptor
911	0.000283749863581796	-89	acceptor
912	0.000278293135435993	-88	acceptor
913	0.000283749863581796	-87	acceptor
914	0.000278293135435993	-86	acceptor
915	0.0002892065917276	-85	acceptor
916	0.00024555276656117	-84	acceptor
917	0.000240096038415366	-83	acceptor
918	0.00024555276656117	-82	acceptor
919	0.000251009494706974	-81	acceptor
920	0.000240096038415366	-80	acceptor
921	0.000261922950998581	-79	acceptor
922	0.000267379679144385	-78	acceptor
923	0.000311033504310815	-77	acceptor
924	0.000327403688748227	-76	acceptor
925	0.000327403688748227	-75	acceptor
926	0.000360144057623049	-74	acceptor
927	0.000420168067226891	-73	acceptor
928	0.000414711339081087	-72	acceptor
929	0.000414711339081087	-71	acceptor
930	0.000371057513914657	-70	acceptor
931	0.000365600785768853	-69	acceptor
932	0.000349230601331442	-68	acceptor
933	0.000343773873185638	-67	acceptor
934	0.0002892065917276	-66	acceptor
935	0.000278293135435993	-65	acceptor
936	0.000283749863581796	-64	acceptor
937	0.000300120048019208	-63	acceptor
938	0.000283749863581796	-62	acceptor
939	0.000300120048019208	-61	acceptor
940	0.000311033504310815	-60	acceptor
941	0.000327403688748227	-59	acceptor
942	0.000305576776165011	-58	acceptor
943	0.000321946960602423	-57	acceptor
944	0.000305576776165011	-56	acceptor
945	0.000349230601331442	-55	acceptor
946	0.000338317145039834	-54	acceptor
947	0.000349230601331442	-53	acceptor
948	0.000321946960602423	-52	acceptor
949	0.000316490232456619	-51	acceptor
950	0.000338317145039834	-50	acceptor
951	0.00033286041689403	-49	acceptor
952	0.0002892065917276	-48	acceptor
953	0.000305576776165011	-47	acceptor
954	0.000267379679144385	-46	acceptor
955	0.000267379679144385	-45	acceptor
956	0.000256466222852777	-44	acceptor
957	0.000196442213248936	-43	acceptor
958	0.000185528756957328	-42	acceptor
959	0.000180072028811525	-41	acceptor
960	0.000174615300665721	-40	acceptor
961	0.000163701844374113	-39	acceptor
962	0.00015824511622831	-38	acceptor
963	0.00015824511622831	-37	acceptor
964	0.000141874931790898	-36	acceptor
965	0.000163701844374113	-35	acceptor
966	0.000169158572519917	-34	acceptor
967	0.000136418203645094	-33	acceptor
968	0.00015824511622831	-32	acceptor
969	0.000136418203645094	-31	acceptor
970	0.000125504747353487	-30	acceptor
971	0.000125504747353487	-29	acceptor
972	0.000103677834770272	-28	acceptor
973	0.000130961475499291	-27	acceptor
974	0.000136418203645094	-26	acceptor
975	9.8221106624468e-05	-25	acceptor
976	0.000141874931790898	-24	acceptor
977	0.000152788388082506	-23	acceptor
978	0.000196442213248936	-22	acceptor
979	0.00020189894139474	-21	acceptor
980	0.00015824511622831	-20	acceptor
981	0.000169158572519917	-19	acceptor
982	0.000169158572519917	-18	acceptor
983	0.000120048019207683	-17	acceptor
984	0.000109134562916076	-16	acceptor
985	5.45672814580378e-05	-15	acceptor
986	4.36538251664302e-05	-14	acceptor
987	5.45672814580378e-05	-13	acceptor
988	3.27403688748227e-05	-12	acceptor
989	4.36538251664302e-05	-11	acceptor
990	7.09374658954491e-05	-10	acceptor
991	6.54807377496453e-05	-9	acceptor
992	8.18509221870566e-05	-8	acceptor
993	8.18509221870566e-05	-7	acceptor
994	6.54807377496453e-05	-6	acceptor
995	6.54807377496453e-05	-5	acceptor
996	5.45672814580378e-05	-4	acceptor
997	4.36538251664302e-05	-3	acceptor
998	4.9110553312234e-05	-2	acceptor
999	0.000103677834770272	-1	acceptor
1000	0.000261922950998581	0	acceptor
1001	0.000523845901997163	1	acceptor
1002	0.000725744843391902	2	acceptor
1003	0.00127687438611808	3	acceptor
1004	0.00190985485103132	4	acceptor
1005	0.00238459019971625	5	acceptor
1006	0.00315398886827458	6	acceptor
1007	0.00385790679908327	7	acceptor
1008	0.00467095929280803	8	acceptor
1009	0.00539670413619993	9	acceptor
1010	0.00587143948488486	10	acceptor
1011	0.00638437193059042	11	acceptor
1012	0.00718651096802357	12	acceptor
1013	0.00753028484120921	13	acceptor
1014	0.00813052493724763	14	acceptor
1015	0.00835425079122558	15	acceptor
1016	0.00856706318891193	16	acceptor
1017	0.00873076503328604	17	acceptor
1018	0.00912364945978391	18	acceptor
1019	0.00929280803230383	19	acceptor
1020	0.00909090909090909	20	acceptor
1021	0.0091072792753465	21	acceptor
1022	0.00903088508130525	22	acceptor
1023	0.00886172650878533	23	acceptor
1024	0.00915093310051293	24	acceptor
1025	0.00882352941176471	25	acceptor
1026	0.00876350540216086	26	acceptor
1027	0.00923824075084579	27	acceptor
1028	0.00930917821674124	28	acceptor
1029	0.00917276001309615	29	acceptor
1030	0.00948379351740696	30	acceptor
1031	0.00922732729455419	31	acceptor
1032	0.00912364945978391	32	acceptor
1033	0.00900905816872203	33	acceptor
1034	0.00876896213030667	34	acceptor
1035	0.0082396595001637	35	acceptor
1036	0.00861071701407836	36	acceptor
1037	0.00855069300447452	37	acceptor
1038	0.00873622176143185	38	acceptor
1039	0.00905271199388846	39	acceptor
1040	0.00898177452799302	40	acceptor
1041	0.00900905816872203	41	acceptor
1042	0.00931463494488705	42	acceptor
1043	0.00898723125613882	43	acceptor
1044	0.00880715922732729	44	acceptor
1045	0.00864891411109898	45	acceptor
1046	0.00817417876241406	46	acceptor
1047	0.00795590963658191	47	acceptor
1048	0.00793408272399869	48	acceptor
1049	0.00771035687002074	49	acceptor
1050	0.00759030885081305	50	acceptor
1051	0.00772127032631234	51	acceptor
1052	0.00756302521008403	52	acceptor
1053	0.00743752046273055	53	acceptor
1054	0.00755211175379243	54	acceptor
1055	0.00728473207464804	55	acceptor
1056	0.00701189566735785	56	acceptor
1057	0.00711011677398232	57	acceptor
1058	0.00686456400742115	58	acceptor
1059	0.00666266506602641	59	acceptor
1060	0.00687002073556695	60	acceptor
1061	0.00670086216304704	61	acceptor
1062	0.00666812179417221	62	acceptor
1063	0.00684819382298374	63	acceptor
1064	0.00666266506602641	64	acceptor
1065	0.00660809778456837	65	acceptor
1066	0.00662446796900578	66	acceptor
1067	0.00643893921204846	67	acceptor
1068	0.0065098766779439	68	acceptor
1069	0.00645530939648587	69	acceptor
1070	0.0062152133580705	70	acceptor
1071	0.00616610280475827	71	acceptor
1072	0.006062424969988	72	acceptor
1073	0.00589326639746808	73	acceptor
1074	0.005784131834552	74	acceptor
1075	0.00566954054349012	75	acceptor
1076	0.00554949252428244	76	acceptor
1077	0.00560951653388628	77	acceptor
1078	0.00550038197097021	78	acceptor
1079	0.0054949252428244	79	acceptor
1080	0.00545127141765797	80	acceptor
1081	0.00541307432063735	81	acceptor
1082	0.00503656007857689	82	acceptor
1083	0.00478555058386991	83	acceptor
1084	0.00472006984612027	84	acceptor
1085	0.00461639201134999	85	acceptor
1086	0.00444177671068427	86	acceptor
1087	0.00441449306995525	87	acceptor
1088	0.00431627196333079	88	acceptor
1089	0.00429990177889338	89	acceptor
1090	0.00444723343883008	90	acceptor
1091	0.00439812288551784	91	acceptor
1092	0.00428898832260177	92	acceptor
1093	0.00422350758485212	93	acceptor
1094	0.00408163265306122	94	acceptor
1095	0.00402160864345738	95	acceptor
1096	0.00416894030339408	96	acceptor
1097	0.00405434901233221	97	acceptor
1098	0.00395067117756193	98	acceptor
1099	0.00407617592491542	99	acceptor
1100	0.00407071919676962	100	acceptor
1101	0.00409254610935283	101	acceptor
1102	0.00409254610935283	102	acceptor
1103	0.00391793080868711	103	acceptor
1104	0.00393430099312452	104	acceptor
1105	0.00382516643020845	105	acceptor
1106	0.00359052711993888	106	acceptor
1107	0.00353595983848085	107	acceptor
1108	0.00348139255702281	108	acceptor
1109	0.0033286041689403	109	acceptor
1110	0.00327949361562807	110	acceptor
1111	0.00323583979046164	111	acceptor
1112	0.00307759467423333	112	acceptor
1113	0.00300665720833788	113	acceptor
1114	0.00291389282985922	114	acceptor
1115	0.00281567172323475	115	acceptor
1116	0.00270653716031867	116	acceptor
1117	0.00264105642256903	117	acceptor
1118	0.00253192185965295	118	acceptor
1119	0.0025974025974026	119	acceptor
1120	0.00261922950998581	120	acceptor
1121	0.00265196987886063	121	acceptor
1122	0.00253737858779876	122	acceptor
1123	0.00261377278184001	123	acceptor
1124	0.0025974025974026	124	acceptor
1125	0.00252100840336134	125	acceptor
1126	0.00236822001527884	126	acceptor
1127	0.00235730655898723	127	acceptor
1128	0.00226999890865437	128	acceptor
1129	0.00233002291825821	129	acceptor
1130	0.00229182582123759	130	acceptor
1131	0.00227545563680017	131	acceptor
1132	0.00222634508348794	132	acceptor
1133	0.00219360471461312	133	acceptor
1134	0.00206809996725963	134	acceptor
1135	0.00205718651096802	135	acceptor
1136	0.00204627305467642	136	acceptor
1137	0.00192076830732293	137	acceptor
1138	0.00189894139473971	138	acceptor
1139	0.00195896540434356	139	acceptor
1140	0.00203535959838481	140	acceptor
1141	0.00203535959838481	141	acceptor
1142	0.00197533558878097	142	acceptor
1143	0.00185528756957328	143	acceptor
1144	0.0018716577540107	144	acceptor
1145	0.00182800392884426	145	acceptor
1146	0.00174615300665721	146	acceptor
1147	0.00172432609407399	147	acceptor
1148	0.00177889337553203	148	acceptor
1149	0.00178980683182364	149	acceptor
1150	0.00184983084142748	150	acceptor
1151	0.00189348466659391	151	acceptor
1152	0.00178980683182364	152	acceptor
1153	0.00177889337553203	153	acceptor
1154	0.0015879078904289	154	acceptor
1155	0.00146240314307541	155	acceptor
1156	0.00142966277420059	156	acceptor
1157	0.0012987012987013	157	acceptor
1158	0.00127687438611808	158	acceptor
1159	0.00132598493943032	159	acceptor
1160	0.00125504747353487	160	acceptor
1161	0.00133144166757612	161	acceptor
1162	0.0013041580268471	162	acceptor
1163	0.00120048019207683	163	acceptor
1164	0.00123322056095165	164	acceptor
1165	0.00112408599803558	165	acceptor
1166	0.00108043217286915	166	acceptor
1167	0.00112408599803558	167	acceptor
1168	0.00109134562916076	168	acceptor
1169	0.00105860526028593	169	acceptor
1170	0.00104769180399433	170	acceptor
1171	0.000965840881807268	171	acceptor
1172	0.000954927425515661	172	acceptor
1173	0.00093855724107825	173	acceptor
1174	0.000840336134453782	174	acceptor
1175	0.000856706318891193	175	acceptor
1176	0.000862163047036997	176	acceptor
1177	0.000851249590745389	177	acceptor
1178	0.000862163047036997	178	acceptor
1179	0.000878533231474408	179	acceptor
1180	0.000845792862599585	180	acceptor
1181	0.00082396595001637	181	acceptor
1182	0.000791225581141548	182	acceptor
1183	0.00078031212484994	183	acceptor
1184	0.000769398668558332	184	acceptor
1185	0.000769398668558332	185	acceptor
1186	0.000753028484120921	186	acceptor
1187	0.000774855396704136	187	acceptor
1188	0.000791225581141548	188	acceptor
1189	0.000763941940412529	189	acceptor
1190	0.000742115027829314	190	acceptor
1191	0.000753028484120921	191	acceptor
1192	0.000725744843391902	192	acceptor
1193	0.000671177561933864	193	acceptor
1194	0.000665720833788061	194	acceptor
1195	0.000611153552330023	195	acceptor
1196	0.000589326639746808	196	acceptor
1197	0.000572956455309397	197	acceptor
1198	0.000605696824184219	198	acceptor
1199	0.000611153552330023	199	acceptor
1200	0.000600240096038415	200	acceptor
1201	0.000572956455309397	201	acceptor
1202	0.000605696824184219	202	acceptor
1203	0.000567499727163593	203	acceptor
1204	0.000572956455309397	204	acceptor
1205	0.000523845901997163	205	acceptor
1206	0.000545672814580378	206	acceptor
1207	0.000551129542726181	207	acceptor
1208	0.000512932445705555	208	acceptor
1209	0.000496562261268144	209	acceptor
1210	0.000540216086434574	210	acceptor
1211	0.000512932445705555	211	acceptor
1212	0.000485648804976536	212	acceptor
1213	0.000458365164247517	213	acceptor
1214	0.000431081523518498	214	acceptor
1215	0.000425624795372695	215	acceptor
1216	0.000398341154643676	216	acceptor
1217	0.000381970970206264	217	acceptor
1218	0.000387427698352068	218	acceptor
