count	distance	tp
660	0.000309789343246592	-340	acceptor
661	0.000309789343246592	-339	acceptor
662	0.000309789343246592	-338	acceptor
663	0.000206526228831062	-337	acceptor
664	0.000206526228831062	-336	acceptor
665	0.000309789343246592	-335	acceptor
666	0.000309789343246592	-334	acceptor
667	0.000206526228831062	-333	acceptor
668	0.000206526228831062	-332	acceptor
669	0.000206526228831062	-331	acceptor
670	0.000206526228831062	-330	acceptor
671	0	-329	acceptor
672	0.000206526228831062	-328	acceptor
673	0.000309789343246592	-327	acceptor
674	0.000413052457662123	-326	acceptor
675	0.000413052457662123	-325	acceptor
676	0.000413052457662123	-324	acceptor
677	0.000413052457662123	-323	acceptor
678	0.000206526228831062	-322	acceptor
679	0.000103263114415531	-321	acceptor
680	0	-320	acceptor
681	0	-319	acceptor
682	0.000103263114415531	-318	acceptor
683	0.000103263114415531	-317	acceptor
684	0.000206526228831062	-316	acceptor
685	0.000206526228831062	-315	acceptor
686	0.000206526228831062	-314	acceptor
687	0.000206526228831062	-313	acceptor
688	0.000206526228831062	-312	acceptor
689	0.000206526228831062	-311	acceptor
690	0.000103263114415531	-310	acceptor
691	0.000103263114415531	-309	acceptor
692	0.000206526228831062	-308	acceptor
693	0.000206526228831062	-307	acceptor
694	0.000206526228831062	-306	acceptor
695	0.000206526228831062	-305	acceptor
696	0.000309789343246592	-304	acceptor
697	0.000309789343246592	-303	acceptor
698	0.000309789343246592	-302	acceptor
699	0.000309789343246592	-301	acceptor
700	0.000206526228831062	-300	acceptor
701	0.000206526228831062	-299	acceptor
702	0.000206526228831062	-298	acceptor
703	0.000309789343246592	-297	acceptor
704	0.000206526228831062	-296	acceptor
705	0.000206526228831062	-295	acceptor
706	0.000206526228831062	-294	acceptor
707	0.000206526228831062	-293	acceptor
708	0.000103263114415531	-292	acceptor
709	0	-291	acceptor
710	0	-290	acceptor
711	0	-289	acceptor
712	0	-288	acceptor
713	0	-287	acceptor
714	0	-286	acceptor
715	0	-285	acceptor
716	0	-284	acceptor
717	0	-283	acceptor
718	0.000103263114415531	-282	acceptor
719	0.000103263114415531	-281	acceptor
720	0.000103263114415531	-280	acceptor
721	0.000206526228831062	-279	acceptor
722	0.000206526228831062	-278	acceptor
723	0.000206526228831062	-277	acceptor
724	0.000103263114415531	-276	acceptor
725	0.000413052457662123	-275	acceptor
726	0.000413052457662123	-274	acceptor
727	0.000309789343246592	-273	acceptor
728	0.000413052457662123	-272	acceptor
729	0.000413052457662123	-271	acceptor
730	0.000413052457662123	-270	acceptor
731	0.000103263114415531	-269	acceptor
732	0.000103263114415531	-268	acceptor
733	0.000103263114415531	-267	acceptor
734	0	-266	acceptor
735	0	-265	acceptor
736	0	-264	acceptor
737	0	-263	acceptor
738	0.000103263114415531	-262	acceptor
739	0.000103263114415531	-261	acceptor
740	0.000103263114415531	-260	acceptor
741	0.000103263114415531	-259	acceptor
742	0.000103263114415531	-258	acceptor
743	0.000103263114415531	-257	acceptor
744	0	-256	acceptor
745	0.000103263114415531	-255	acceptor
746	0.000103263114415531	-254	acceptor
747	0.000206526228831062	-253	acceptor
748	0.000206526228831062	-252	acceptor
749	0.000309789343246592	-251	acceptor
750	0.000309789343246592	-250	acceptor
751	0.000413052457662123	-249	acceptor
752	0.000516315572077654	-248	acceptor
753	0.000413052457662123	-247	acceptor
754	0.000722841800908715	-246	acceptor
755	0.000826104915324246	-245	acceptor
756	0.000826104915324246	-244	acceptor
757	0.000826104915324246	-243	acceptor
758	0.000722841800908715	-242	acceptor
759	0.00103263114415531	-241	acceptor
760	0.000929368029739777	-240	acceptor
761	0.000722841800908715	-239	acceptor
762	0.000826104915324246	-238	acceptor
763	0.000826104915324246	-237	acceptor
764	0.000826104915324246	-236	acceptor
765	0.000516315572077654	-235	acceptor
766	0.000516315572077654	-234	acceptor
767	0.000516315572077654	-233	acceptor
768	0.000722841800908715	-232	acceptor
769	0.000722841800908715	-231	acceptor
770	0.00103263114415531	-230	acceptor
771	0.00103263114415531	-229	acceptor
772	0.000929368029739777	-228	acceptor
773	0.00113589425857084	-227	acceptor
774	0.00103263114415531	-226	acceptor
775	0.000826104915324246	-225	acceptor
776	0.000619578686493185	-224	acceptor
777	0.000722841800908715	-223	acceptor
778	0.000826104915324246	-222	acceptor
779	0.000722841800908715	-221	acceptor
780	0.000516315572077654	-220	acceptor
781	0.000619578686493185	-219	acceptor
782	0.000516315572077654	-218	acceptor
783	0.000619578686493185	-217	acceptor
784	0.000619578686493185	-216	acceptor
785	0.000722841800908715	-215	acceptor
786	0.00103263114415531	-214	acceptor
787	0.00103263114415531	-213	acceptor
788	0.00103263114415531	-212	acceptor
789	0.000929368029739777	-211	acceptor
790	0.000929368029739777	-210	acceptor
791	0.000722841800908715	-209	acceptor
792	0.000516315572077654	-208	acceptor
793	0.000826104915324246	-207	acceptor
794	0.00103263114415531	-206	acceptor
795	0.00113589425857084	-205	acceptor
796	0.00123915737298637	-204	acceptor
797	0.00123915737298637	-203	acceptor
798	0.00165220983064849	-202	acceptor
799	0.00144568360181743	-201	acceptor
800	0.00144568360181743	-200	acceptor
801	0.00123915737298637	-199	acceptor
802	0.000929368029739777	-198	acceptor
803	0.00103263114415531	-197	acceptor
804	0.000722841800908715	-196	acceptor
805	0.000516315572077654	-195	acceptor
806	0.000516315572077654	-194	acceptor
807	0.000516315572077654	-193	acceptor
808	0.000516315572077654	-192	acceptor
809	0.000619578686493185	-191	acceptor
810	0.000516315572077654	-190	acceptor
811	0.000722841800908715	-189	acceptor
812	0.000516315572077654	-188	acceptor
813	0.000619578686493185	-187	acceptor
814	0.000722841800908715	-186	acceptor
815	0.000619578686493185	-185	acceptor
816	0.000722841800908715	-184	acceptor
817	0.000929368029739777	-183	acceptor
818	0.00103263114415531	-182	acceptor
819	0.00123915737298637	-181	acceptor
820	0.0013424204874019	-180	acceptor
821	0.00144568360181743	-179	acceptor
822	0.00175547294506402	-178	acceptor
823	0.00165220983064849	-177	acceptor
824	0.00185873605947955	-176	acceptor
825	0.00175547294506402	-175	acceptor
826	0.00154894671623296	-174	acceptor
827	0.00144568360181743	-173	acceptor
828	0.00113589425857084	-172	acceptor
829	0.000826104915324246	-171	acceptor
830	0.000619578686493185	-170	acceptor
831	0.000619578686493185	-169	acceptor
832	0.000722841800908715	-168	acceptor
833	0.000722841800908715	-167	acceptor
834	0.000929368029739777	-166	acceptor
835	0.00123915737298637	-165	acceptor
836	0.00113589425857084	-164	acceptor
837	0.00113589425857084	-163	acceptor
838	0.00144568360181743	-162	acceptor
839	0.00144568360181743	-161	acceptor
840	0.00123915737298637	-160	acceptor
841	0.000929368029739777	-159	acceptor
842	0.00103263114415531	-158	acceptor
843	0.00113589425857084	-157	acceptor
844	0.000929368029739777	-156	acceptor
845	0.000929368029739777	-155	acceptor
846	0.000929368029739777	-154	acceptor
847	0.00103263114415531	-153	acceptor
848	0.00123915737298637	-152	acceptor
849	0.0013424204874019	-151	acceptor
850	0.00113589425857084	-150	acceptor
851	0.00113589425857084	-149	acceptor
852	0.00113589425857084	-148	acceptor
853	0.00103263114415531	-147	acceptor
854	0.000722841800908715	-146	acceptor
855	0.000516315572077654	-145	acceptor
856	0.000516315572077654	-144	acceptor
857	0.000619578686493185	-143	acceptor
858	0.000722841800908715	-142	acceptor
859	0.000929368029739777	-141	acceptor
860	0.000929368029739777	-140	acceptor
861	0.00103263114415531	-139	acceptor
862	0.00113589425857084	-138	acceptor
863	0.00103263114415531	-137	acceptor
864	0.000826104915324246	-136	acceptor
865	0.000929368029739777	-135	acceptor
866	0.00113589425857084	-134	acceptor
867	0.000929368029739777	-133	acceptor
868	0.000826104915324246	-132	acceptor
869	0.00103263114415531	-131	acceptor
870	0.000929368029739777	-130	acceptor
871	0.000722841800908715	-129	acceptor
872	0.000619578686493185	-128	acceptor
873	0.000722841800908715	-127	acceptor
874	0.000826104915324246	-126	acceptor
875	0.000516315572077654	-125	acceptor
876	0.000516315572077654	-124	acceptor
877	0.000413052457662123	-123	acceptor
878	0.000309789343246592	-122	acceptor
879	0.000516315572077654	-121	acceptor
880	0.000516315572077654	-120	acceptor
881	0.000826104915324246	-119	acceptor
882	0.00103263114415531	-118	acceptor
883	0.00103263114415531	-117	acceptor
884	0.00123915737298637	-116	acceptor
885	0.000826104915324246	-115	acceptor
886	0.000929368029739777	-114	acceptor
887	0.000722841800908715	-113	acceptor
888	0.000619578686493185	-112	acceptor
889	0.000826104915324246	-111	acceptor
890	0.000619578686493185	-110	acceptor
891	0.00103263114415531	-109	acceptor
892	0.00123915737298637	-108	acceptor
893	0.00123915737298637	-107	acceptor
894	0.00185873605947955	-106	acceptor
895	0.00185873605947955	-105	acceptor
896	0.00196199917389508	-104	acceptor
897	0.00154894671623296	-103	acceptor
898	0.00123915737298637	-102	acceptor
899	0.00113589425857084	-101	acceptor
900	0.000516315572077654	-100	acceptor
901	0.000309789343246592	-99	acceptor
902	0.000309789343246592	-98	acceptor
903	0.000309789343246592	-97	acceptor
904	0.000206526228831062	-96	acceptor
905	0.000309789343246592	-95	acceptor
906	0.000413052457662123	-94	acceptor
907	0.000516315572077654	-93	acceptor
908	0.000413052457662123	-92	acceptor
909	0.000619578686493185	-91	acceptor
910	0.000619578686493185	-90	acceptor
911	0.000516315572077654	-89	acceptor
912	0.000309789343246592	-88	acceptor
913	0.000619578686493185	-87	acceptor
914	0.000826104915324246	-86	acceptor
915	0.000722841800908715	-85	acceptor
916	0.000826104915324246	-84	acceptor
917	0.000826104915324246	-83	acceptor
918	0.000929368029739777	-82	acceptor
919	0.000516315572077654	-81	acceptor
920	0.000309789343246592	-80	acceptor
921	0.000309789343246592	-79	acceptor
922	0.000206526228831062	-78	acceptor
923	0.000206526228831062	-77	acceptor
924	0.000103263114415531	-76	acceptor
925	0.000309789343246592	-75	acceptor
926	0.000413052457662123	-74	acceptor
927	0.000413052457662123	-73	acceptor
928	0.000413052457662123	-72	acceptor
929	0.000619578686493185	-71	acceptor
930	0.000722841800908715	-70	acceptor
931	0.000516315572077654	-69	acceptor
932	0.000516315572077654	-68	acceptor
933	0.000413052457662123	-67	acceptor
934	0.000413052457662123	-66	acceptor
935	0.000206526228831062	-65	acceptor
936	0.000103263114415531	-64	acceptor
937	0.000206526228831062	-63	acceptor
938	0.000103263114415531	-62	acceptor
939	0.000103263114415531	-61	acceptor
940	0.000103263114415531	-60	acceptor
941	0.000103263114415531	-59	acceptor
942	0.000103263114415531	-58	acceptor
943	0	-57	acceptor
944	0	-56	acceptor
945	0.000103263114415531	-55	acceptor
946	0.000206526228831062	-54	acceptor
947	0.000309789343246592	-53	acceptor
948	0.000309789343246592	-52	acceptor
949	0.000309789343246592	-51	acceptor
950	0.000413052457662123	-50	acceptor
951	0.000516315572077654	-49	acceptor
952	0.000516315572077654	-48	acceptor
953	0.000413052457662123	-47	acceptor
954	0.000516315572077654	-46	acceptor
955	0.000722841800908715	-45	acceptor
956	0.000619578686493185	-44	acceptor
957	0.000516315572077654	-43	acceptor
958	0.000413052457662123	-42	acceptor
959	0.000826104915324246	-41	acceptor
960	0.000826104915324246	-40	acceptor
961	0.000929368029739777	-39	acceptor
962	0.00103263114415531	-38	acceptor
963	0.00113589425857084	-37	acceptor
964	0.00144568360181743	-36	acceptor
965	0.00113589425857084	-35	acceptor
966	0.00113589425857084	-34	acceptor
967	0.00123915737298637	-33	acceptor
968	0.00123915737298637	-32	acceptor
969	0.00123915737298637	-31	acceptor
970	0.00123915737298637	-30	acceptor
971	0.00113589425857084	-29	acceptor
972	0.00144568360181743	-28	acceptor
973	0.00185873605947955	-27	acceptor
974	0.00175547294506402	-26	acceptor
975	0.00206526228831062	-25	acceptor
976	0.00206526228831062	-24	acceptor
977	0.00247831474597274	-23	acceptor
978	0.00216852540272615	-22	acceptor
979	0.00185873605947955	-21	acceptor
980	0.00196199917389508	-20	acceptor
981	0.00144568360181743	-19	acceptor
982	0.00113589425857084	-18	acceptor
983	0.000826104915324246	-17	acceptor
984	0.000722841800908715	-16	acceptor
985	0.000206526228831062	-15	acceptor
986	0.000103263114415531	-14	acceptor
987	0.000206526228831062	-13	acceptor
988	0.000206526228831062	-12	acceptor
989	0.000103263114415531	-11	acceptor
990	0.000103263114415531	-10	acceptor
991	0.000309789343246592	-9	acceptor
992	0.000722841800908715	-8	acceptor
993	0.000619578686493185	-7	acceptor
994	0.000619578686493185	-6	acceptor
995	0.000619578686493185	-5	acceptor
996	0.000619578686493185	-4	acceptor
997	0.000413052457662123	-3	acceptor
998	0	-2	acceptor
999	0	-1	acceptor
1000	0	0	acceptor
1001	0	1	acceptor
1002	0.000516315572077654	2	acceptor
1003	0.00103263114415531	3	acceptor
1004	0.00216852540272615	4	acceptor
1005	0.00320115654688145	5	acceptor
1006	0.00361420900454358	6	acceptor
1007	0.00413052457662123	7	acceptor
1008	0.00413052457662123	8	acceptor
1009	0.00382073523337464	9	acceptor
1010	0.00320115654688145	10	acceptor
1011	0.00289136720363486	11	acceptor
1012	0.00278810408921933	12	acceptor
1013	0.00299463031805039	13	acceptor
1014	0.00320115654688145	14	acceptor
1015	0.00351094589012805	15	acceptor
1016	0.00392399834779017	16	acceptor
1017	0.00371747211895911	17	acceptor
1018	0.00485336637752995	18	acceptor
1019	0.00567947129285419	19	acceptor
1020	0.00588599752168525	20	acceptor
1021	0.00547294506402313	21	acceptor
1022	0.00505989260636101	22	acceptor
1023	0.00588599752168525	23	acceptor
1024	0.00567947129285419	24	acceptor
1025	0.00475010326311442	25	acceptor
1026	0.00423378769103676	26	acceptor
1027	0.00454357703428335	27	acceptor
1028	0.00475010326311442	28	acceptor
1029	0.00382073523337464	29	acceptor
1030	0.00340768277571252	30	acceptor
1031	0.00320115654688145	31	acceptor
1032	0.00371747211895911	32	acceptor
1033	0.00371747211895911	33	acceptor
1034	0.00340768277571252	34	acceptor
1035	0.00351094589012805	35	acceptor
1036	0.00361420900454358	36	acceptor
1037	0.00433705080545229	37	acceptor
1038	0.00382073523337464	38	acceptor
1039	0.00413052457662123	39	acceptor
1040	0.0053696819496076	40	acceptor
1041	0.00547294506402313	41	acceptor
1042	0.00557620817843866	42	acceptor
1043	0.0053696819496076	43	acceptor
1044	0.00640231309376291	44	acceptor
1045	0.00640231309376291	45	acceptor
1046	0.00567947129285419	46	acceptor
1047	0.00557620817843866	47	acceptor
1048	0.00578273440726972	48	acceptor
1049	0.00578273440726972	49	acceptor
1050	0.00578273440726972	50	acceptor
1051	0.00578273440726972	51	acceptor
1052	0.00526641883519207	52	acceptor
1053	0.0053696819496076	53	acceptor
1054	0.00505989260636101	54	acceptor
1055	0.00444031391986782	55	acceptor
1056	0.00392399834779017	56	acceptor
1057	0.00351094589012805	57	acceptor
1058	0.00413052457662123	58	acceptor
1059	0.00495662949194548	59	acceptor
1060	0.00454357703428335	60	acceptor
1061	0.00505989260636101	61	acceptor
1062	0.00485336637752995	62	acceptor
1063	0.00557620817843866	63	acceptor
1064	0.00516315572077654	64	acceptor
1065	0.00433705080545229	65	acceptor
1066	0.00454357703428335	66	acceptor
1067	0.00392399834779017	67	acceptor
1068	0.0040272614622057	68	acceptor
1069	0.00361420900454358	69	acceptor
1070	0.00371747211895911	70	acceptor
1071	0.00392399834779017	71	acceptor
1072	0.0040272614622057	72	acceptor
1073	0.00454357703428335	73	acceptor
1074	0.00485336637752995	74	acceptor
1075	0.00464684014869888	75	acceptor
1076	0.00444031391986782	76	acceptor
1077	0.00423378769103676	77	acceptor
1078	0.00454357703428335	78	acceptor
1079	0.00464684014869888	79	acceptor
1080	0.00392399834779017	80	acceptor
1081	0.00382073523337464	81	acceptor
1082	0.00382073523337464	82	acceptor
1083	0.00433705080545229	83	acceptor
1084	0.00423378769103676	84	acceptor
1085	0.00413052457662123	85	acceptor
1086	0.00464684014869888	86	acceptor
1087	0.00526641883519207	87	acceptor
1088	0.0053696819496076	88	acceptor
1089	0.00516315572077654	89	acceptor
1090	0.00505989260636101	90	acceptor
1091	0.0053696819496076	91	acceptor
1092	0.00505989260636101	92	acceptor
1093	0.00454357703428335	93	acceptor
1094	0.00433705080545229	94	acceptor
1095	0.0040272614622057	95	acceptor
1096	0.00351094589012805	96	acceptor
1097	0.00320115654688145	97	acceptor
1098	0.00309789343246592	98	acceptor
1099	0.00340768277571252	99	acceptor
1100	0.00351094589012805	100	acceptor
1101	0.00320115654688145	101	acceptor
1102	0.00330441966129698	102	acceptor
1103	0.00309789343246592	103	acceptor
1104	0.00361420900454358	104	acceptor
1105	0.00330441966129698	105	acceptor
1106	0.00330441966129698	106	acceptor
1107	0.00340768277571252	107	acceptor
1108	0.00330441966129698	108	acceptor
1109	0.00340768277571252	109	acceptor
1110	0.00299463031805039	110	acceptor
1111	0.00289136720363486	111	acceptor
1112	0.00309789343246592	112	acceptor
1113	0.00278810408921933	113	acceptor
1114	0.0026848409748038	114	acceptor
1115	0.00278810408921933	115	acceptor
1116	0.00278810408921933	116	acceptor
1117	0.00278810408921933	117	acceptor
1118	0.00299463031805039	118	acceptor
1119	0.00361420900454358	119	acceptor
1120	0.00382073523337464	120	acceptor
1121	0.00361420900454358	121	acceptor
1122	0.00340768277571252	122	acceptor
1123	0.00351094589012805	123	acceptor
1124	0.00330441966129698	124	acceptor
1125	0.00330441966129698	125	acceptor
1126	0.00289136720363486	126	acceptor
1127	0.00309789343246592	127	acceptor
1128	0.00320115654688145	128	acceptor
1129	0.00299463031805039	129	acceptor
1130	0.00309789343246592	130	acceptor
1131	0.0026848409748038	131	acceptor
1132	0.00330441966129698	132	acceptor
1133	0.0026848409748038	133	acceptor
1134	0.00289136720363486	134	acceptor
1135	0.00278810408921933	135	acceptor
1136	0.00216852540272615	136	acceptor
1137	0.00216852540272615	137	acceptor
1138	0.00165220983064849	138	acceptor
1139	0.00196199917389508	139	acceptor
1140	0.00175547294506402	140	acceptor
1141	0.00196199917389508	141	acceptor
1142	0.00237505163155721	142	acceptor
1143	0.00258157786038827	143	acceptor
1144	0.00289136720363486	144	acceptor
1145	0.0026848409748038	145	acceptor
1146	0.00258157786038827	146	acceptor
1147	0.00258157786038827	147	acceptor
1148	0.00237505163155721	148	acceptor
1149	0.00247831474597274	149	acceptor
1150	0.00278810408921933	150	acceptor
1151	0.00289136720363486	151	acceptor
1152	0.0026848409748038	152	acceptor
1153	0.00258157786038827	153	acceptor
1154	0.00237505163155721	154	acceptor
1155	0.00216852540272615	155	acceptor
1156	0.00196199917389508	156	acceptor
1157	0.00185873605947955	157	acceptor
1158	0.00185873605947955	158	acceptor
1159	0.00196199917389508	159	acceptor
1160	0.00185873605947955	160	acceptor
1161	0.00154894671623296	161	acceptor
1162	0.00123915737298637	162	acceptor
1163	0.00123915737298637	163	acceptor
1164	0.00175547294506402	164	acceptor
1165	0.00185873605947955	165	acceptor
1166	0.00216852540272615	166	acceptor
1167	0.00247831474597274	167	acceptor
1168	0.00237505163155721	168	acceptor
1169	0.00278810408921933	169	acceptor
1170	0.00206526228831062	170	acceptor
1171	0.00175547294506402	171	acceptor
1172	0.00165220983064849	172	acceptor
1173	0.00165220983064849	173	acceptor
1174	0.00185873605947955	174	acceptor
1175	0.00144568360181743	175	acceptor
1176	0.00175547294506402	176	acceptor
1177	0.00196199917389508	177	acceptor
1178	0.00196199917389508	178	acceptor
1179	0.00185873605947955	179	acceptor
1180	0.00144568360181743	180	acceptor
1181	0.00196199917389508	181	acceptor
1182	0.00185873605947955	182	acceptor
1183	0.00196199917389508	183	acceptor
1184	0.00185873605947955	184	acceptor
1185	0.00196199917389508	185	acceptor
1186	0.00237505163155721	186	acceptor
1187	0.00185873605947955	187	acceptor
1188	0.00185873605947955	188	acceptor
1189	0.00196199917389508	189	acceptor
1190	0.00185873605947955	190	acceptor
1191	0.00175547294506402	191	acceptor
1192	0.00175547294506402	192	acceptor
1193	0.00154894671623296	193	acceptor
1194	0.00185873605947955	194	acceptor
1195	0.00165220983064849	195	acceptor
1196	0.00154894671623296	196	acceptor
1197	0.00123915737298637	197	acceptor
1198	0.00103263114415531	198	acceptor
1199	0.00123915737298637	199	acceptor
1200	0.000722841800908715	200	acceptor
1201	0.000619578686493185	201	acceptor
1202	0.000722841800908715	202	acceptor
1203	0.000722841800908715	203	acceptor
1204	0.000619578686493185	204	acceptor
1205	0.000413052457662123	205	acceptor
1206	0.000619578686493185	206	acceptor
1207	0.000722841800908715	207	acceptor
1208	0.000929368029739777	208	acceptor
1209	0.00113589425857084	209	acceptor
1210	0.00113589425857084	210	acceptor
1211	0.00123915737298637	211	acceptor
1212	0.00113589425857084	212	acceptor
1213	0.000826104915324246	213	acceptor
1214	0.000619578686493185	214	acceptor
1215	0.000413052457662123	215	acceptor
1216	0.000619578686493185	216	acceptor
1217	0.000929368029739777	217	acceptor
1218	0.000826104915324246	218	acceptor
1219	0.000826104915324246	219	acceptor
1220	0.000722841800908715	220	acceptor
1221	0.000826104915324246	221	acceptor
1222	0.000619578686493185	222	acceptor
1223	0.000309789343246592	223	acceptor
1224	0.000413052457662123	224	acceptor
1225	0.000413052457662123	225	acceptor
1226	0.000722841800908715	226	acceptor
1227	0.000619578686493185	227	acceptor
1228	0.000619578686493185	228	acceptor
1229	0.000516315572077654	229	acceptor
1230	0.000516315572077654	230	acceptor
1231	0.000516315572077654	231	acceptor
1232	0.000206526228831062	232	acceptor
1233	0.000206526228831062	233	acceptor
1234	0.000103263114415531	234	acceptor
1235	0.000206526228831062	235	acceptor
1236	0.000103263114415531	236	acceptor
1237	0.000206526228831062	237	acceptor
1238	0.000206526228831062	238	acceptor
1239	0.000309789343246592	239	acceptor
1240	0.000413052457662123	240	acceptor
1241	0.000309789343246592	241	acceptor
1242	0.000413052457662123	242	acceptor
1243	0.000309789343246592	243	acceptor
1244	0.000309789343246592	244	acceptor
1245	0.000206526228831062	245	acceptor
1246	0.000103263114415531	246	acceptor
1247	0.000309789343246592	247	acceptor
1248	0.000206526228831062	248	acceptor
1249	0.000206526228831062	249	acceptor
1250	0.000413052457662123	250	acceptor
1251	0.000516315572077654	251	acceptor
1252	0.000516315572077654	252	acceptor
1253	0.000722841800908715	253	acceptor
1254	0.000722841800908715	254	acceptor
1255	0.000722841800908715	255	acceptor
1256	0.000619578686493185	256	acceptor
1257	0.000619578686493185	257	acceptor
1258	0.000619578686493185	258	acceptor
1259	0.000413052457662123	259	acceptor
1260	0.000619578686493185	260	acceptor
1261	0.000826104915324246	261	acceptor
1262	0.000929368029739777	262	acceptor
1263	0.000826104915324246	263	acceptor
1264	0.000826104915324246	264	acceptor
1265	0.000619578686493185	265	acceptor
1266	0.000413052457662123	266	acceptor
1267	0.000206526228831062	267	acceptor
1268	0.000206526228831062	268	acceptor
1269	0.000206526228831062	269	acceptor
1270	0.000206526228831062	270	acceptor
