Name	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland
ENSG00000270889.1	0.0	0.0	0.0
ENSG00000287893.1	0.271851	0.212095	0.0
ENSG00000232930.2	0.157933	0.034213	0.0
ENSG00000285573.1	0.0	0.0	0.029913
ENSG00000205745.2	0.0	0.0	0.0
ENSG00000261184.3	0.0	0.0	0.0
ENSG00000228815.1	0.0	0.0	0.0
ENSG00000271117.1	0.0	0.0	0.0
ENSG00000122547.11	23.8267	16.9723	4.23579
ENSG00000228770.1	0.0	0.0	0.0
ENSG00000229679.1	0.0	0.0	0.0
ENSG00000234457.1	0.0	0.0	0.0
ENSG00000260070.1	0.16893	0.157521	0.0
ENSG00000164542.13	0.3636	0.955051	6.63898
ENSG00000201432.1	0.0	0.0	0.0
ENSG00000011426.11	0.650355	0.911122	0.740872
ENSG00000237400.1	0.0	0.0	0.0
ENSG00000136250.12	3.51154	5.4588	2.47438
ENSG00000230539.1	0.0	0.100577	0.0
ENSG00000272984.1	0.146262	0.0	0.0
ENSG00000229424.1	0.0	0.0	0.0
ENSG00000235728.1	0.0	0.0	0.0
ENSG00000225739.1	0.0	0.0	0.0
ENSG00000230831.1	0.0	0.0	0.0
ENSG00000155849.16	18.1926	14.4659	2.23808
ENSG00000221325.1	0.0	0.0	0.0
ENSG00000224101.1	0.0	0.0	0.0
ENSG00000224706.1	0.0	0.0	0.0
ENSG00000222869.1	0.0	0.0	0.0
ENSG00000213744.3	0.0	0.0	0.0
ENSG00000200113.1	0.0	0.0	0.0
ENSG00000201566.1	0.0	0.0	0.0
ENSG00000178503.6	0.0	0.0	0.0
ENSG00000187037.9	0.213623	0.303093	0.133374
ENSG00000086289.12	32.7	24.7531	61.0888
ENSG00000283444.1	0.0	0.0	0.0
ENSG00000225314.1	0.0	0.0	0.0
ENSG00000086288.12	0.12997	0.248302	0.078639
ENSG00000106483.12	11.5423	16.6813	5.82371
ENSG00000010270.14	30.7239	33.0091	17.8933
ENSG00000227191.8	1.70224	3.39897	0.352022
ENSG00000211687.1	0.0	0.0	0.0
ENSG00000211688.1	0.0	0.0	0.0
ENSG00000211689.7	0.367481	0.630415	0.069629
ENSG00000211690.1	0.0	0.0	0.0
ENSG00000211691.2	0.0	0.0	0.0
ENSG00000211692.1	0.0	0.0	0.0
ENSG00000211693.2	0.0	0.0	0.0
ENSG00000231202.1	0.0	0.0	0.0
ENSG00000289366.1	0.0	0.0	0.0
ENSG00000231916.1	0.380807	0.446485	0.293322
ENSG00000211695.2	0.239473	0.268821	0.029275
ENSG00000225992.1	0.0	0.0	0.0
ENSG00000272908.1	0.347778	0.291775	0.156066
ENSG00000211696.2	0.234405	0.286326	0.0
ENSG00000281103.3	0.422284	0.347575	0.152906
ENSG00000249978.1	0.462816	0.495728	0.13641
ENSG00000226212.2	0.0	0.0	0.0
ENSG00000228668.1	0.344508	0.376127	0.285548
ENSG00000211697.4	0.198342	0.212239	0.152314
ENSG00000211698.2	0.455945	0.441146	0.210752
ENSG00000211699.2	0.465349	0.447781	0.241728
ENSG00000233306.2	0.158688	0.286797	0.062447
ENSG00000211701.2	0.0	0.0	0.0
ENSG00000078053.17	6.17201	5.4354	0.326552
ENSG00000241756.3	0.0	0.0	0.0
ENSG00000227404.1	0.0	0.0	0.0
ENSG00000164556.7	0.274837	0.198726	0.155689
ENSG00000006715.16	17.4965	15.5877	15.086
ENSG00000106536.21	0.0916725	0.06331	0.008288
ENSG00000233854.2	0.0	0.0	0.0
ENSG00000206947.1	0.0	0.0	0.0
ENSG00000224122.3	0.0	0.0	0.0
ENSG00000227172.2	0.0	0.0	0.0
ENSG00000241127.8	12.3023	11.3661	14.0448
ENSG00000236015.1	1.58981	1.71509	2.52681
ENSG00000231951.1	0.0	0.0	0.0
ENSG00000287584.1	0.293303	0.155668	0.273955
ENSG00000006451.8	33.2953	29.204	31.8343
ENSG00000228554.1	0.820041	0.50658	0.36764
ENSG00000188185.13	4.74187	2.32767	4.00137
ENSG00000252480.1	0.0	0.0	0.0
ENSG00000270797.1	0.0	0.0	0.0
ENSG00000226220.1	0.0933725	0.072229	0.067764
ENSG00000237251.2	0.0	0.0	0.0
ENSG00000231198.1	0.0	0.0	0.0
ENSG00000233225.3	1.59737	1.34312	1.30936
ENSG00000175741.5	2.61501	2.21498	7.42722
ENSG00000242855.3	0.0	0.0	0.0
ENSG00000259826.1	1.26804	0.905526	0.991934
ENSG00000065883.17	9.59408	7.1377	5.81066
ENSG00000289269.1	1.50115	1.19803	0.667046
ENSG00000273444.1	0.0	0.0	0.0
ENSG00000270577.1	0.0	0.0	0.0
ENSG00000168303.9	6.32649	5.37845	6.33075
ENSG00000175600.16	1.72919	1.15111	15.4101
ENSG00000248711.1	0.0	0.0	0.0
ENSG00000203446.2	0.153983	0.0	0.039714
ENSG00000227658.1	0.0	0.0	0.0
ENSG00000232458.1	0.0	0.0	0.048957
ENSG00000224017.2	0.028107	0.013791	0.181079
ENSG00000122641.11	1.05173	0.544429	0.569174
ENSG00000224116.7	0.0462015	0.013214	0.030881
ENSG00000289403.1	0.0	0.0	0.0
ENSG00000106571.15	7.8383	6.23132	1.83232
ENSG00000213721.3	0.0	0.0	0.0
ENSG00000238284.2	0.0	0.0	0.0
ENSG00000229161.2	0.0481685	0.044963	0.032333
ENSG00000231539.1	0.0	0.0	0.0
ENSG00000261019.1	0.349692	0.287684	0.54922
ENSG00000136197.14	10.186	8.93413	9.49749
ENSG00000106588.12	118.52	113.844	109.282
ENSG00000234983.1	2.21675	2.37322	1.80331
ENSG00000106591.4	30.3493	33.9738	32.2973
ENSG00000232006.9	0.0	0.007544	0.0
ENSG00000201933.1	0.0	0.0	0.0
ENSG00000002746.15	0.153898	0.047776	0.015573
ENSG00000181211.1	0.0	0.0	0.0
ENSG00000264069.3	0.0	0.0	0.0
ENSG00000252983.1	0.0	0.0	0.0
ENSG00000223258.1	0.0	0.0	0.0
ENSG00000228680.1	0.0	0.0	0.0
ENSG00000213717.3	0.0	0.0	0.0
ENSG00000231638.1	0.082283	0.023897	0.0
ENSG00000164543.7	13.4967	12.944	12.9276
ENSG00000106603.20	6.71501	5.72645	5.51438
ENSG00000106605.11	69.6322	63.9718	31.7323
ENSG00000229497.1	0.0	0.0	0.0
ENSG00000062582.14	75.6064	73.7026	121.78
ENSG00000106608.17	16.9572	14.8029	28.1008
ENSG00000237972.1	0.106288	0.067266	0.224619
ENSG00000078967.13	14.3237	9.81569	13.6231
ENSG00000241057.2	6.48621	5.11666	3.28089
ENSG00000239556.4	6.9686	6.03149	3.31736
ENSG00000136206.5	0.315744	0.307915	0.225234
ENSG00000228434.1	0.23786	0.202617	0.14921
ENSG00000272655.2	7.33311	7.56756	7.78152
ENSG00000228903.7	1.8205	1.75373	1.51916
ENSG00000235314.1	2.60178	3.05943	4.30981
ENSG00000288746.1	0.977614	0.750266	0.450873
ENSG00000136279.21	26.1449	24.5086	17.4243
ENSG00000122678.17	22.1714	14.8764	13.4045
ENSG00000283969.1	0.0	0.0	0.0
ENSG00000106624.11	354.777	262.541	69.4688
ENSG00000106628.12	50.0138	50.0739	51.4811
ENSG00000252848.1	0.0	0.0	0.0
ENSG00000106631.8	0.639968	0.660084	0.265112
ENSG00000106633.18	0.43232	0.424606	0.119275
ENSG00000106636.9	32.0156	28.9469	28.5068
ENSG00000058404.20	0.286952	0.122512	0.28421
ENSG00000279853.1	0.099199	0.105689	0.055353
ENSG00000015676.18	24.2907	19.968	21.7905
ENSG00000146677.7	7.33386	6.7967	3.40847
ENSG00000200456.1	0.0	0.0	0.0
ENSG00000225443.1	0.0	0.0	0.0
ENSG00000015520.15	0.830217	0.516524	0.120301
ENSG00000136271.11	50.0068	50.1531	51.3203
ENSG00000158604.15	49.8234	42.8906	54.7296
ENSG00000287574.1	0.893906	0.523283	0.936091
ENSG00000271586.1	0.0	0.0	0.0
ENSG00000105953.16	61.8967	55.2368	86.3845
ENSG00000122515.16	51.5222	38.6749	52.3628
ENSG00000228596.1	0.0	0.0	0.0
ENSG00000196262.15	187.098	183.745	152.727
ENSG00000105968.19	37.1121	31.3634	29.789
ENSG00000234183.1	0.0	0.0	0.0
ENSG00000146676.10	17.7676	16.9304	10.3801
ENSG00000272768.1	0.913143	0.91097	1.29545
ENSG00000230160.1	0.124792	0.057252	0.110311
ENSG00000260997.1	0.754672	0.968938	0.228727
ENSG00000136286.16	4.20315	5.51301	1.94964
ENSG00000232956.10	14.1951	26.6407	9.52492
ENSG00000136280.17	23.7011	23.9421	21.6838
ENSG00000136274.9	4.69852	4.65796	1.06063
ENSG00000136270.14	35.4702	32.963	35.4549
ENSG00000206838.1	1.78045	1.4177	1.56506
ENSG00000201772.1	1.69897	1.55341	1.23207
ENSG00000200656.1	0.707317	0.395463	0.358203
ENSG00000122679.8	130.304	86.5204	37.0873
ENSG00000289251.1	1.17058	0.962049	0.345228
ENSG00000286738.1	0.0	0.0	0.0
ENSG00000275295.1	0.0	0.0	0.0
ENSG00000234359.3	0.0	0.0	0.0
ENSG00000225537.1	0.0	0.0	0.0
ENSG00000226999.1	0.0	0.0	0.0
ENSG00000164742.16	2.38956	2.4268	0.915563
ENSG00000214765.9	20.1892	13.1367	8.59044
ENSG00000272556.3	2.7046	1.27722	1.36264
ENSG00000212450.1	0.0	0.0	0.0
ENSG00000235955.1	0.0144135	0.0	0.0
ENSG00000226838.1	0.0	0.0	0.0
ENSG00000251378.1	0.0	0.0	0.0
ENSG00000202350.1	0.0	0.0	0.0
ENSG00000283247.2	0.0	0.0	0.0
ENSG00000146678.10	0.0428935	1.32555	0.051955
ENSG00000146674.16	267.173	325.52	5.71036
ENSG00000237471.2	0.027575	0.046394	0.0
ENSG00000229628.1	0.0	0.0	0.0
ENSG00000233952.1	0.0	0.046479	0.0
ENSG00000221971.3	0.0445515	0.048172	0.0
ENSG00000224547.1	0.0	0.0	0.0
ENSG00000229459.1	0.0	0.0	0.0
ENSG00000237760.1	0.0	0.0	0.0
ENSG00000240355.1	0.0	0.0	0.0
ENSG00000230680.2	0.0	0.0	0.0
ENSG00000224519.1	0.0	0.0	0.0
ENSG00000233539.5	0.0	0.0	0.0
ENSG00000242948.1	0.0	0.0	0.0
ENSG00000232072.1	0.0	0.0	0.0
ENSG00000223829.6	0.0	0.0	0.0
ENSG00000229192.6	0.0	0.0	0.0
ENSG00000242552.1	0.0	0.0	0.0
ENSG00000214754.3	0.211802	0.029852	0.057535
ENSG00000286315.1	0.415788	0.363053	0.219403
ENSG00000136205.17	32.3268	22.4842	28.0875
ENSG00000236078.2	0.0330075	0.01353	0.0
ENSG00000221845.4	0.0	0.0	0.0
ENSG00000158683.10	0.530252	0.418618	0.051159
ENSG00000146666.5	0.124214	0.045602	0.0
ENSG00000136275.10	0.060802	0.0	0.0
ENSG00000225507.1	14.1657	9.11705	4.76741
ENSG00000136273.13	10.111	8.63993	8.06091
ENSG00000164744.14	0.0622925	0.03123	0.029387
ENSG00000164746.14	0.103673	0.044381	0.041259
ENSG00000183696.14	43.7929	38.6814	18.25
ENSG00000179869.15	0.0110705	0.020448	0.011651
ENSG00000228173.2	0.0	0.0	0.0
ENSG00000285536.1	0.0	0.0	0.0
ENSG00000225705.2	0.0	0.0	0.0
ENSG00000279578.1	0.0	0.0	0.0
ENSG00000229165.1	0.0	0.0	0.0
ENSG00000218305.5	0.0170795	0.0	0.0
ENSG00000234686.1	0.0	0.0	0.0
ENSG00000270763.1	0.0	0.0	0.0
ENSG00000286995.1	0.0	0.0	0.0
ENSG00000279104.1	0.0213295	0.0	0.0
ENSG00000188730.5	0.14211	0.037584	0.00767
ENSG00000042813.8	0.0	0.0	0.013872
ENSG00000223893.1	0.0	0.0	0.0
ENSG00000287521.1	0.0	0.0	0.0
ENSG00000164500.7	0.0	0.0	0.0
ENSG00000228005.1	0.0	0.0	0.0
ENSG00000231681.2	0.0	0.0	0.0
ENSG00000235620.1	0.0	0.0	0.0
ENSG00000185811.20	3.59577	3.59796	0.95541
ENSG00000285165.1	0.0	0.0	0.0
ENSG00000200815.1	0.0	0.0	0.0
ENSG00000132436.12	3.19887	3.12957	2.98993
ENSG00000132437.18	0.0466465	0.125577	0.526358
ENSG00000226122.1	0.0	0.0	0.029194
ENSG00000106070.20	26.9253	26.9685	21.6407
ENSG00000286658.1	0.0	0.025457	0.0
ENSG00000236046.1	0.0	0.0	0.0
ENSG00000228085.1	0.0	0.0	0.0
ENSG00000228204.2	0.0	0.089723	0.0
ENSG00000201133.1	0.0	0.0	0.0
ENSG00000106078.19	1.13021	2.30623	0.173313
ENSG00000231490.1	0.0	0.0	0.0
ENSG00000288798.1	0.0	0.0	0.0
ENSG00000227233.1	0.0	0.0	0.0
ENSG00000228897.1	0.229594	0.152137	0.155153
ENSG00000227080.2	0.0667675	0.051476	0.057177
ENSG00000285741.1	0.0	0.0	0.0
ENSG00000229478.1	0.0	0.0	0.0
ENSG00000229403.1	0.0	0.0	0.0
ENSG00000242650.3	0.0	0.0	0.0
ENSG00000286987.1	0.0	0.0	0.0
ENSG00000287039.1	0.0	0.0	0.0
ENSG00000233960.1	0.0	0.0	0.0
ENSG00000253028.1	0.0	0.0	0.0
ENSG00000286908.1	0.0	0.0	0.0
ENSG00000234304.2	0.0	0.0	0.0
ENSG00000223970.1	0.0	0.0	0.0
ENSG00000221900.6	0.0	0.0	0.0
ENSG00000227344.2	0.0024205	0.0	0.0
ENSG00000271194.1	0.0	0.0	0.0
ENSG00000199629.1	0.0	0.0	0.0
ENSG00000222154.1	0.0	0.0	0.0
ENSG00000234105.1	0.0	0.0	0.0
ENSG00000228627.2	0.0	0.0	0.0
ENSG00000205628.5	0.0	0.0	0.0
ENSG00000222355.1	0.0	0.0	0.0
ENSG00000271306.1	0.0	0.0	0.0
ENSG00000232418.1	0.0	0.0	0.0
ENSG00000235454.1	0.0669325	0.058055	0.060812
ENSG00000238131.2	0.0	0.0	0.0
ENSG00000287953.1	0.0	0.0	0.0
ENSG00000280920.1	0.0	0.0	0.056933
ENSG00000231427.6	0.0	0.0	0.0
ENSG00000213673.3	0.0	0.0	0.0
ENSG00000170419.11	0.0064605	0.0	0.083678
ENSG00000224223.1	0.0	0.0	0.0
ENSG00000228735.1	0.0	0.0	0.0
ENSG00000200471.1	0.0	0.0	0.0
ENSG00000232612.1	0.0	0.0	0.0
ENSG00000288525.1	0.0	0.0	0.0
ENSG00000286404.1	0.0	0.0	0.0
ENSG00000132432.14	88.1325	93.0601	78.9018
ENSG00000234707.4	0.0	0.0	0.033703
ENSG00000218586.3	0.0	0.0	0.0
ENSG00000146648.20	39.6636	25.9213	14.7503
ENSG00000224057.1	0.440068	0.260038	0.117295
ENSG00000280890.1	0.0	0.0	0.0
ENSG00000237210.1	0.0	0.0	0.0
ENSG00000230564.1	0.0	0.0	0.0
ENSG00000230936.1	0.0	0.0	0.0
ENSG00000132434.10	8.02146	7.36056	10.5439
ENSG00000154978.13	18.3941	15.6924	7.25812
ENSG00000223475.1	0.0	0.0	0.0
ENSG00000233977.1	0.038328	0.0	0.027894
ENSG00000231394.1	0.068454	0.0	0.030457
ENSG00000234844.1	0.0	0.0	0.0
ENSG00000235207.1	0.0	0.0	0.0
ENSG00000231317.1	0.0	0.0	0.0
ENSG00000176826.15	1.09445	0.643231	0.543723
ENSG00000252857.1	0.0	0.0	0.0
ENSG00000275853.1	0.0	0.0	0.0
ENSG00000224971.1	0.0	0.0	0.0
ENSG00000237799.2	0.0	0.0	0.0
ENSG00000275875.1	0.0	0.0	0.0
ENSG00000273720.1	0.0723755	0.0	0.0
ENSG00000226278.1	0.0	0.0	0.0
ENSG00000206729.1	0.0	0.0	0.0
ENSG00000154997.9	0.0	0.0	0.0
ENSG00000235738.1	0.0	0.0	0.0
ENSG00000225270.1	0.0	0.0	0.0
ENSG00000229762.1	0.0	0.0	0.0
ENSG00000225018.1	0.0	0.0	0.0
ENSG00000227499.1	0.0	0.0	0.0
ENSG00000178665.16	0.881374	0.827153	0.630158
ENSG00000146729.10	53.1248	43.8302	75.3641
ENSG00000239789.6	12.5066	12.6941	16.7555
ENSG00000146733.14	5.78349	6.37904	12.2421
ENSG00000146731.11	104.422	103.644	96.8058
ENSG00000206603.1	0.0	0.292136	0.244628
ENSG00000207168.1	0.0	0.352075	0.252675
ENSG00000129103.19	89.5677	78.7601	88.8756
ENSG00000164776.11	5.66045	2.03113	4.4879
ENSG00000106153.13	420.986	388.711	876.159
ENSG00000185290.4	0.324455	0.309321	2.2024
ENSG00000230191.1	0.350091	0.430969	0.120499
ENSG00000233028.1	0.134439	0.047581	0.188489
ENSG00000285670.1	0.0	0.0	0.0
ENSG00000227491.1	0.0	0.0	0.0
ENSG00000223559.1	0.049092	0.043041	0.0468
ENSG00000224155.2	0.0	0.0	0.0
ENSG00000203462.2	0.0	0.0	0.0
ENSG00000202296.1	0.0	0.0	0.0
ENSG00000231299.1	0.0	0.0	0.0
ENSG00000225371.1	0.0	0.0	0.0
ENSG00000224370.1	0.0	0.0	0.0
ENSG00000223330.1	0.0	0.0	0.0
ENSG00000232944.1	0.0	0.0	0.0
ENSG00000237268.3	0.0	0.0	0.0
ENSG00000278205.1	0.0	0.0	0.0
ENSG00000225488.3	0.0	0.0	0.0
ENSG00000226485.1	0.0	0.0	0.0
ENSG00000261275.1	0.0	0.0	0.0
ENSG00000231504.1	0.0	0.0	0.0
ENSG00000223740.1	0.0	0.0	0.0
ENSG00000233288.2	0.0	0.0	0.0
ENSG00000224947.1	0.0	0.0	0.0
ENSG00000213650.3	0.0	0.0	0.0
ENSG00000234716.1	0.0	0.0	0.0
ENSG00000213067.2	0.0	0.0	0.0
ENSG00000271047.1	0.0	0.0	0.0
ENSG00000287019.1	0.0	0.0	0.0
ENSG00000229909.1	0.0	0.0	0.0
ENSG00000228303.1	0.0	0.0	0.0
ENSG00000286477.1	0.0	0.0	0.0
ENSG00000277174.1	0.0	0.0	0.0
ENSG00000282879.1	0.0	0.0	0.0
ENSG00000277253.1	0.0	0.0	0.0
ENSG00000279072.1	0.012618	0.008461	0.011232
ENSG00000233437.1	0.0	0.0	0.0
ENSG00000225244.3	0.0	0.0	0.0
ENSG00000264426.1	0.0	0.0	0.0
ENSG00000189166.6	0.030089	0.022921	0.014879
ENSG00000214668.4	0.0	0.0	0.0
ENSG00000229508.2	0.0	0.0	0.0
ENSG00000275061.2	0.0	0.0	0.0
ENSG00000185177.14	0.0	0.0	0.0
ENSG00000286436.1	0.0	0.0	0.0
ENSG00000235095.1	0.0	0.0	0.0
ENSG00000283431.1	0.0	0.0	0.0
ENSG00000284474.1	0.0	0.0	0.0
ENSG00000283547.1	0.0	0.0	0.0
ENSG00000231537.1	0.0	0.0	0.0
ENSG00000283230.1	0.0	0.0	0.0
ENSG00000283481.1	0.0	0.0	0.0
ENSG00000225295.1	0.0	0.0	0.0
ENSG00000228440.1	0.0	0.0	0.0
ENSG00000283311.1	0.0	0.0	0.0
ENSG00000224880.1	0.0	0.0	0.0
ENSG00000224723.1	0.0	0.0	0.0
ENSG00000230764.1	0.0	0.0	0.0
ENSG00000237309.1	0.0	0.0	0.0
ENSG00000236692.2	0.0	0.0	0.0
ENSG00000284291.1	0.0	0.0	0.0
ENSG00000284098.1	0.0	0.0	0.0
ENSG00000283626.1	0.0	0.0	0.0
ENSG00000228851.1	0.0	0.0	0.0
ENSG00000284558.1	0.0	0.0	0.0
ENSG00000284221.1	0.0	0.0	0.0
ENSG00000227584.2	0.0	0.0	0.0
ENSG00000230531.1	0.0	0.0	0.0
ENSG00000284572.1	0.0	0.0	0.0
ENSG00000234671.1	0.0	0.0	0.0
ENSG00000169325.10	0.0	0.0	0.0
ENSG00000234089.2	0.0	0.0	0.0
ENSG00000238431.1	0.0	0.0	0.0
ENSG00000287517.1	0.0	0.0	0.0
ENSG00000274299.1	0.0	0.0	0.0
ENSG00000280225.1	0.0	0.0	0.070589
ENSG00000260653.6	0.0313325	0.179511	1.81085
ENSG00000266168.1	0.0	0.0	0.0
ENSG00000227182.1	0.0	0.0	0.0
ENSG00000235368.1	0.0	0.0	0.0
ENSG00000182111.9	0.0	0.0	0.0
ENSG00000270957.1	0.0	0.0	0.0
ENSG00000233601.1	0.0	0.0	0.0
ENSG00000243981.4	0.0	0.0	0.0
ENSG00000270749.1	0.0	0.0	0.0
ENSG00000229627.2	0.0	0.0	0.0
ENSG00000230796.1	0.0	0.0	0.0
ENSG00000237639.2	0.0	0.0	0.0
ENSG00000233962.1	0.0	0.0	0.0
ENSG00000236261.1	0.0	0.0	0.0
ENSG00000234085.1	0.0	0.0	0.0
ENSG00000227015.1	0.0	0.0	0.0
ENSG00000232161.1	0.0	0.0	0.0
ENSG00000230271.1	0.0	0.0	0.0
ENSG00000250923.1	0.0	0.0	0.0
ENSG00000224484.1	0.0	0.0	0.0
ENSG00000236907.1	0.0	0.0	0.0
ENSG00000250618.1	0.0	0.0	0.0
ENSG00000224653.1	0.0	0.0	0.0
ENSG00000223836.1	0.0	0.0	0.0
ENSG00000237236.1	0.0	0.0	0.0
ENSG00000231232.4	0.0	0.0	0.0
ENSG00000231484.1	0.0	0.0	0.0
ENSG00000271696.1	0.0	0.0	0.0
ENSG00000233918.1	0.0	0.0	0.0
ENSG00000207443.1	0.0	0.0	0.0
ENSG00000227148.1	0.0	0.0	0.0
ENSG00000233454.1	0.0	0.0	0.0
ENSG00000233782.1	0.0	0.0	0.0
ENSG00000234312.1	0.0	0.0	0.0
ENSG00000231523.1	0.0	0.0	0.0
ENSG00000199231.1	0.0	0.0	0.0
ENSG00000237572.1	0.0	0.0	0.0
ENSG00000226075.2	0.0	0.0	0.0
ENSG00000240651.1	0.0	0.0	0.0
ENSG00000236638.1	0.0	0.0	0.0
ENSG00000185037.9	0.0	0.0	0.0
ENSG00000226587.1	0.0	0.0	0.0
ENSG00000227298.1	0.0	0.0	0.0
ENSG00000232165.1	0.0	0.0	0.0
ENSG00000230000.3	0.0	0.0	0.0
ENSG00000227923.1	0.0	0.0	0.0
ENSG00000229301.1	0.0	0.0	0.0
ENSG00000236284.1	0.0	0.0	0.0
ENSG00000230361.1	0.0	0.0	0.0
ENSG00000230600.1	0.0	0.0	0.0
ENSG00000232817.1	0.0	0.0	0.0
ENSG00000227305.2	0.0	0.0	0.0
ENSG00000223889.1	0.0	0.0	0.0
ENSG00000234387.1	0.0	0.0	0.0
ENSG00000268181.3	0.0	0.0	0.0
ENSG00000227426.1	0.0	0.0	0.0
ENSG00000224368.1	0.0	0.0	0.0
ENSG00000197990.6	0.0	0.0	0.0
ENSG00000230132.1	0.0	0.0	0.0
ENSG00000164740.5	0.0	0.0	0.0
ENSG00000228645.2	0.0	0.0	0.0
ENSG00000214660.6	0.0	0.0	0.0
ENSG00000223566.1	0.013393	0.0	0.0
ENSG00000265214.1	0.0	0.0	0.0
ENSG00000226401.3	0.0	0.0	0.0
ENSG00000226411.1	0.0	0.0	0.0
ENSG00000271466.1	0.0	0.0	0.0
ENSG00000227397.1	0.0	0.0	0.0
ENSG00000236574.1	0.0	0.0	0.0
ENSG00000225451.1	0.0	0.0	0.0
ENSG00000236299.8	0.0	0.0	0.0
ENSG00000235720.1	0.0481555	0.041577	0.0
ENSG00000226581.3	0.076107	0.08209	0.065234
ENSG00000226342.1	0.0	0.056527	0.0
ENSG00000227910.1	0.108264	0.146516	0.18958
ENSG00000287588.1	0.0	0.0	0.0
ENSG00000213645.2	0.0	0.0	0.0
ENSG00000233173.1	0.0	0.0	0.0
ENSG00000231264.1	0.0	0.0	0.0
ENSG00000228660.1	0.0	0.0	0.0
ENSG00000230639.1	0.0	0.0	0.0
ENSG00000176232.10	0.0	0.0	0.0
ENSG00000278577.1	0.0	0.0	0.0
ENSG00000241149.3	0.0	0.0	0.0
ENSG00000228564.2	0.0	0.0	0.0
ENSG00000286397.1	0.0	0.0	0.0
ENSG00000214652.6	1.58782	1.92932	0.687534
ENSG00000223558.1	0.0902235	0.133365	0.056374
ENSG00000224458.3	0.0264665	0.037271	0.0
ENSG00000248704.1	0.0	0.0	0.0
ENSG00000248315.1	0.0	0.0	0.0
ENSG00000230052.1	0.0	0.0	0.0
ENSG00000233385.1	0.0	0.0	0.0
ENSG00000227035.1	0.0	0.0	0.0
ENSG00000234234.1	0.0	0.0	0.0
ENSG00000234700.1	0.0	0.0	0.0
ENSG00000230252.1	0.0	0.0	0.0
ENSG00000235646.1	0.0	0.0	0.0
ENSG00000229881.1	0.0	0.0	0.0
ENSG00000236976.1	0.140371	0.135815	0.101603
ENSG00000213643.3	0.0	0.0	0.0
ENSG00000235227.1	0.0	0.0	0.0
ENSG00000213644.2	0.0	0.0	0.0
ENSG00000223614.5	0.0	0.0	0.0
ENSG00000197123.9	0.0	0.0	0.0
ENSG00000287699.1	0.0	0.0	0.0
ENSG00000234444.10	4.52664	3.04522	2.45228
ENSG00000287985.1	0.321131	0.240728	0.209305
ENSG00000276650.1	0.0	0.0	0.0
ENSG00000232727.2	0.0693355	0.052099	0.045021
ENSG00000223845.1	0.0	0.0	0.0
ENSG00000228014.1	0.0841795	0.055135	0.024599
ENSG00000228653.2	2.47832	1.94332	2.70731
ENSG00000173041.12	5.11273	4.564	9.67669
ENSG00000223974.1	0.0	0.0	0.080623
ENSG00000235349.1	0.0	0.0	0.121045
ENSG00000213642.3	0.0	0.051018	0.160527
ENSG00000286456.2	0.0	0.0	0.035244
ENSG00000224669.1	0.0	0.0	0.0
ENSG00000276475.1	0.0	0.0	0.0
ENSG00000287317.1	0.0	0.0	0.0
ENSG00000196247.13	2.13847	2.20909	3.52987
ENSG00000271550.1	0.825475	0.786629	0.8741
ENSG00000275667.1	0.0	0.0	0.0
ENSG00000224172.1	0.0548815	0.041124	0.202546
ENSG00000277206.1	0.0	0.0	0.0
ENSG00000197008.10	4.67984	4.28106	6.08137
ENSG00000287580.1	0.462144	0.207612	0.480957
ENSG00000234338.1	1.55581	1.04464	1.45346
ENSG00000182722.5	0.152446	0.092421	0.125453
ENSG00000213640.3	0.352037	0.28534	0.342503
ENSG00000287869.1	0.0	0.0	0.0
ENSG00000198039.12	2.89842	2.20336	1.7274
ENSG00000189316.3	1.38486	1.02294	0.630083
ENSG00000223476.1	0.315275	0.208021	0.129076
ENSG00000270948.1	1.08224	0.575663	0.678898
ENSG00000286342.2	0.35241	0.179199	0.281985
ENSG00000152926.16	27.4072	24.4209	29.5938
ENSG00000213462.5	21.0132	16.4591	27.6584
ENSG00000201165.1	0.0	0.0	0.0
ENSG00000234585.6	8.54441	6.72871	3.21675
ENSG00000207344.1	0.0	0.0	0.0
ENSG00000207062.1	0.24795	0.242904	0.254454
ENSG00000227113.2	0.772395	0.541413	0.451328
ENSG00000226002.1	1.12786	0.876294	0.556747
ENSG00000164669.13	0.654911	0.462473	0.300159
ENSG00000289108.1	0.13028	0.107108	0.0
ENSG00000237026.1	0.0	0.0	0.0
ENSG00000229064.1	0.0	0.0	0.0
ENSG00000282381.2	0.0	0.0	0.0
ENSG00000277544.1	0.0	0.0	0.0
ENSG00000231556.1	0.0	0.0	0.0
ENSG00000232906.1	0.0	0.0	0.0
ENSG00000146757.14	3.73322	3.81686	5.45835
ENSG00000238124.1	0.0	0.0	0.0
ENSG00000226767.1	0.0	0.0	0.0
ENSG00000235421.1	0.0	0.0	0.0
ENSG00000230386.5	0.0	0.0	0.0
ENSG00000272693.5	0.309846	0.184121	0.220902
ENSG00000273024.6	0.088132	0.07981	0.069475
ENSG00000228409.7	8.30917	5.62273	3.38804
ENSG00000206634.1	0.740268	0.478026	0.360537
ENSG00000275833.1	0.28484	0.154655	0.169123
ENSG00000224316.1	0.287129	0.161328	0.169108
ENSG00000200670.1	0.0	0.0	0.0
ENSG00000236529.2	0.688966	0.236703	0.476282
